metaanalysisid,Descr,Value
2815,AICC (smaller is better),251.2
2815,BIC (smaller is better),225.0
2816,-2 Log Likelihood,368.0
2816,AIC (smaller is better),380.0
2816,AICC (smaller is better),408.0
2816,BIC (smaller is better),381.8
2818,-2 Log Likelihood,265.1
2818,AIC (smaller is better),277.1
2818,AICC (smaller is better),305.1
2818,BIC (smaller is better),278.9
2819,-2 Log Likelihood,244.8
2819,AIC (smaller is better),256.8
2819,AICC (smaller is better),284.8
2819,BIC (smaller is better),258.6
2820,-2 Log Likelihood,361.1
2820,AIC (smaller is better),373.1
2820,AICC (smaller is better),401.1
2820,BIC (smaller is better),374.9
2821,-2 Log Likelihood,309.9
2821,AIC (smaller is better),321.9
2821,AICC (smaller is better),349.9
2821,BIC (smaller is better),323.7
2822,-2 Log Likelihood,272.3
2822,AIC (smaller is better),284.3
2822,AICC (smaller is better),312.3
2822,BIC (smaller is better),286.1
2823,-2 Log Likelihood,340.0
2823,AIC (smaller is better),352.0
2823,AICC (smaller is better),380.0
2823,BIC (smaller is better),353.9
2824,-2 Log Likelihood,142.2
2824,AIC (smaller is better),154.2
2824,AICC (smaller is better),182.2
2824,BIC (smaller is better),156.0
2825,-2 Log Likelihood,398.3
2825,AIC (smaller is better),410.3
2825,AICC (smaller is better),438.3
2825,BIC (smaller is better),412.1
2826,-2 Log Likelihood,336.7
2826,AIC (smaller is better),348.7
2826,AICC (smaller is better),376.7
2826,BIC (smaller is better),350.5
2827,-2 Log Likelihood,256.4
2827,AIC (smaller is better),268.4
2827,AICC (smaller is better),296.4
2827,BIC (smaller is better),270.2
2828,-2 Log Likelihood,157.5
2828,AIC (smaller is better),169.5
2828,AICC (smaller is better),197.5
2828,BIC (smaller is better),171.3
2829,-2 Log Likelihood,249.4
2829,AIC (smaller is better),261.4
2829,AICC (smaller is better),289.4
2829,BIC (smaller is better),263.2
2830,-2 Log Likelihood,304.6
2830,AIC (smaller is better),316.6
2830,AICC (smaller is better),344.6
2830,BIC (smaller is better),318.4
2831,-2 Log Likelihood,182.1
2831,AIC (smaller is better),194.1
2831,AICC (smaller is better),222.1
2831,BIC (smaller is better),196.0
2832,-2 Log Likelihood,232.0
2832,AIC (smaller is better),244.0
2832,AICC (smaller is better),272.0
2832,BIC (smaller is better),245.8
2833,-2 Log Likelihood,211.9
2833,AIC (smaller is better),223.9
2833,AICC (smaller is better),251.9
2833,BIC (smaller is better),225.7
2834,-2 Log Likelihood,327.6
2834,AIC (smaller is better),339.6
2834,AICC (smaller is better),367.6
2834,BIC (smaller is better),341.4
2835,-2 Log Likelihood,294.6
2835,AIC (smaller is better),306.6
2835,AICC (smaller is better),334.6
2835,BIC (smaller is better),308.5
2836,-2 Log Likelihood,175.2
2836,AIC (smaller is better),187.2
2836,AICC (smaller is better),215.2
2836,BIC (smaller is better),189.0
2837,-2 Log Likelihood,303.2
2837,AIC (smaller is better),315.2
2837,AICC (smaller is better),343.2
2837,BIC (smaller is better),317.0
2838,-2 Log Likelihood,281.4
2838,AIC (smaller is better),293.4
2838,AICC (smaller is better),321.4
2838,BIC (smaller is better),295.2
2840,-2 Log Likelihood,131.8
2840,AIC (smaller is better),143.8
2840,AICC (smaller is better),171.8
2840,BIC (smaller is better),145.7
2841,-2 Log Likelihood,114.5
2841,AIC (smaller is better),126.5
2841,AICC (smaller is better),154.5
2841,BIC (smaller is better),128.3
2842,-2 Log Likelihood,277.2
2842,AIC (smaller is better),289.2
2842,AICC (smaller is better),317.2
2842,BIC (smaller is better),291.0
2843,-2 Log Likelihood,251.6
2843,AIC (smaller is better),263.6
2843,AICC (smaller is better),291.6
2843,BIC (smaller is better),265.4
2844,-2 Log Likelihood,249.1
2844,AIC (smaller is better),261.1
2844,AICC (smaller is better),289.1
2844,BIC (smaller is better),262.9
2845,-2 Log Likelihood,170.7
2845,AIC (smaller is better),182.7
2845,AICC (smaller is better),210.7
2845,BIC (smaller is better),184.5
2846,-2 Log Likelihood,207.1
2846,AIC (smaller is better),219.1
2846,AICC (smaller is better),247.1
2846,BIC (smaller is better),220.9
2848,-2 Log Likelihood,291.4
2848,AIC (smaller is better),303.4
2848,AICC (smaller is better),331.4
2848,BIC (smaller is better),305.2
2849,-2 Log Likelihood,318.1
2849,AIC (smaller is better),330.1
2849,AICC (smaller is better),358.1
2849,BIC (smaller is better),331.9
2850,-2 Log Likelihood,284.5
2850,AIC (smaller is better),296.5
2850,AICC (smaller is better),324.5
2850,BIC (smaller is better),298.3
2851,-2 Log Likelihood,206.1
2851,AIC (smaller is better),218.1
2851,AICC (smaller is better),246.1
2851,BIC (smaller is better),219.9
2852,-2 Log Likelihood,237.0
2852,AIC (smaller is better),249.0
2852,AICC (smaller is better),277.0
2852,BIC (smaller is better),250.8
2853,-2 Log Likelihood,223.6
2853,AIC (smaller is better),235.6
2853,AICC (smaller is better),263.6
2853,BIC (smaller is better),237.4
2855,-2 Log Likelihood,243.0
2855,AIC (smaller is better),255.0
2855,AICC (smaller is better),283.0
2855,BIC (smaller is better),256.8
2856,-2 Log Likelihood,386.2
2856,AIC (smaller is better),398.2
2856,AICC (smaller is better),426.2
2856,BIC (smaller is better),400.0
2857,-2 Log Likelihood,45.8
2857,AIC (smaller is better),57.8
2857,AICC (smaller is better),85.8
2857,BIC (smaller is better),59.6
2858,-2 Log Likelihood,254.3
2858,AIC (smaller is better),266.3
2858,AICC (smaller is better),294.3
2858,BIC (smaller is better),268.1
2859,-2 Log Likelihood,210.6
2859,AIC (smaller is better),222.6
2859,AICC (smaller is better),250.6
2859,BIC (smaller is better),224.4
2860,-2 Log Likelihood,195.1
2860,AIC (smaller is better),207.1
2860,AICC (smaller is better),235.1
2860,BIC (smaller is better),208.9
2861,-2 Log Likelihood,341.1
2861,AIC (smaller is better),353.1
2861,AICC (smaller is better),381.1
2861,BIC (smaller is better),355.0
2862,-2 Log Likelihood,240.3
2862,AIC (smaller is better),252.3
2862,AICC (smaller is better),280.3
2862,BIC (smaller is better),254.1
2863,-2 Log Likelihood,277.8
2863,AIC (smaller is better),289.8
2863,AICC (smaller is better),317.8
2863,BIC (smaller is better),291.6
2865,-2 Log Likelihood,339.3
2865,AIC (smaller is better),351.3
2865,AICC (smaller is better),379.3
2865,BIC (smaller is better),353.2
2866,-2 Log Likelihood,231.0
2866,AIC (smaller is better),243.0
2866,AICC (smaller is better),271.0
2866,BIC (smaller is better),244.8
2867,-2 Log Likelihood,262.1
2867,AIC (smaller is better),274.1
2867,AICC (smaller is better),302.1
2867,BIC (smaller is better),275.9
2868,-2 Log Likelihood,171.0
2868,AIC (smaller is better),183.0
2868,AICC (smaller is better),211.0
2868,BIC (smaller is better),184.8
2869,-2 Log Likelihood,257.6
2869,AIC (smaller is better),269.6
2869,AICC (smaller is better),297.6
2869,BIC (smaller is better),271.5
2870,-2 Log Likelihood,266.9
2870,AIC (smaller is better),278.9
2870,AICC (smaller is better),306.9
2870,BIC (smaller is better),280.7
2871,-2 Log Likelihood,259.0
2871,AIC (smaller is better),271.0
2871,AICC (smaller is better),299.0
2871,BIC (smaller is better),272.8
2872,-2 Log Likelihood,219.1
2872,AIC (smaller is better),231.1
2872,AICC (smaller is better),259.1
2872,BIC (smaller is better),232.9
2874,-2 Log Likelihood,252.4
2874,AIC (smaller is better),264.4
2874,AICC (smaller is better),292.4
2874,BIC (smaller is better),266.2
2875,-2 Log Likelihood,290.1
2875,AIC (smaller is better),302.1
2875,AICC (smaller is better),330.1
2875,BIC (smaller is better),303.9
2876,-2 Log Likelihood,206.7
2876,AIC (smaller is better),218.7
2876,AICC (smaller is better),246.7
2876,BIC (smaller is better),220.5
2878,-2 Log Likelihood,183.9
2878,AIC (smaller is better),195.9
2878,AICC (smaller is better),223.9
2878,BIC (smaller is better),197.7
2880,-2 Log Likelihood,160.6
2880,AIC (smaller is better),172.6
2880,AICC (smaller is better),200.6
2880,BIC (smaller is better),174.4
2882,-2 Log Likelihood,232E75
2882,AIC (smaller is better),232E75
2882,AICC (smaller is better),232E75
2882,BIC (smaller is better),232E75
2883,-2 Log Likelihood,192.9
2883,AIC (smaller is better),204.9
2883,AICC (smaller is better),232.9
2883,BIC (smaller is better),206.7
2884,-2 Log Likelihood,182.3
2884,AIC (smaller is better),194.3
2884,AICC (smaller is better),222.3
2884,BIC (smaller is better),196.1
2885,-2 Log Likelihood,204.2
2885,AIC (smaller is better),216.2
2885,AICC (smaller is better),244.2
2885,BIC (smaller is better),218.0
2886,-2 Log Likelihood,150.8
2886,AIC (smaller is better),162.8
2886,AICC (smaller is better),190.8
2886,BIC (smaller is better),164.6
2887,-2 Log Likelihood,189.5
2887,AIC (smaller is better),201.5
2887,AICC (smaller is better),229.5
2887,BIC (smaller is better),203.3
2888,-2 Log Likelihood,272.0
2888,AIC (smaller is better),284.0
2888,AICC (smaller is better),312.0
2888,BIC (smaller is better),285.8
2889,-2 Log Likelihood,239.5
2889,AIC (smaller is better),251.5
2889,AICC (smaller is better),279.5
2889,BIC (smaller is better),253.3
2890,-2 Log Likelihood,266.8
2890,AIC (smaller is better),278.8
2890,AICC (smaller is better),306.8
2890,BIC (smaller is better),280.6
2891,-2 Log Likelihood,164.8
2891,AIC (smaller is better),176.8
2891,AICC (smaller is better),204.8
2891,BIC (smaller is better),178.6
2892,-2 Log Likelihood,262.5
2892,AIC (smaller is better),274.5
2892,AICC (smaller is better),302.5
2892,BIC (smaller is better),276.3
2893,-2 Log Likelihood,240.6
2893,AIC (smaller is better),252.6
2893,AICC (smaller is better),280.6
2893,BIC (smaller is better),254.4
2894,-2 Log Likelihood,308.1
2894,AIC (smaller is better),320.1
2894,AICC (smaller is better),348.1
2894,BIC (smaller is better),321.9
2895,-2 Log Likelihood,284.9
2895,AIC (smaller is better),296.9
2895,AICC (smaller is better),324.9
2895,BIC (smaller is better),298.7
2896,-2 Log Likelihood,341.5
2896,AIC (smaller is better),353.5
2896,AICC (smaller is better),381.5
2896,BIC (smaller is better),355.3
2897,-2 Log Likelihood,219.1
2897,AIC (smaller is better),231.1
2897,AICC (smaller is better),259.1
2897,BIC (smaller is better),232.9
2898,-2 Log Likelihood,358.0
2898,AIC (smaller is better),370.0
2898,AICC (smaller is better),398.0
2898,BIC (smaller is better),371.8
2899,-2 Log Likelihood,242.9
2899,AIC (smaller is better),254.9
2899,AICC (smaller is better),282.9
2899,BIC (smaller is better),256.7
2900,-2 Log Likelihood,318.9
2900,AIC (smaller is better),330.9
2900,AICC (smaller is better),358.9
2900,BIC (smaller is better),332.8
2901,-2 Log Likelihood,288.8
2901,AIC (smaller is better),300.8
2901,AICC (smaller is better),328.8
2901,BIC (smaller is better),302.6
2902,-2 Log Likelihood,219.7
2902,AIC (smaller is better),231.7
2902,AICC (smaller is better),259.7
2902,BIC (smaller is better),233.6
2904,-2 Log Likelihood,232E75
2904,AIC (smaller is better),232E75
2904,AICC (smaller is better),232E75
2904,BIC (smaller is better),232E75
2905,-2 Log Likelihood,366.6
2905,AIC (smaller is better),378.6
2905,AICC (smaller is better),406.6
2905,BIC (smaller is better),380.4
2906,-2 Log Likelihood,318.7
2906,AIC (smaller is better),330.7
2906,AICC (smaller is better),358.7
2906,BIC (smaller is better),332.5
2907,-2 Log Likelihood,192.5
2907,AIC (smaller is better),204.5
2907,AICC (smaller is better),232.5
2907,BIC (smaller is better),206.3
2909,-2 Log Likelihood,280.0
2909,AIC (smaller is better),292.0
2909,AICC (smaller is better),320.0
2909,BIC (smaller is better),293.8
2910,-2 Log Likelihood,178.8
2910,AIC (smaller is better),190.8
2910,AICC (smaller is better),218.8
2910,BIC (smaller is better),192.6
2912,-2 Log Likelihood,202.9
2912,AIC (smaller is better),214.9
2912,AICC (smaller is better),242.9
2912,BIC (smaller is better),216.7
2913,-2 Log Likelihood,430.8
2913,AIC (smaller is better),442.8
2913,AICC (smaller is better),470.8
2913,BIC (smaller is better),444.6
2914,-2 Log Likelihood,209.7
2914,AIC (smaller is better),221.7
2914,AICC (smaller is better),249.7
2914,BIC (smaller is better),223.5
2915,-2 Log Likelihood,258.3
2915,AIC (smaller is better),270.3
2915,AICC (smaller is better),298.3
2915,BIC (smaller is better),272.1
2916,-2 Log Likelihood,156.7
2916,AIC (smaller is better),168.7
2916,AICC (smaller is better),196.7
2916,BIC (smaller is better),170.5
2917,-2 Log Likelihood,364.3
2917,AIC (smaller is better),376.3
2917,AICC (smaller is better),404.3
2917,BIC (smaller is better),378.1
2918,-2 Log Likelihood,224.9
2918,AIC (smaller is better),236.9
2918,AICC (smaller is better),264.9
2918,BIC (smaller is better),238.7
2919,-2 Log Likelihood,383.7
2919,AIC (smaller is better),395.7
2919,AICC (smaller is better),423.7
2919,BIC (smaller is better),397.5
2920,-2 Log Likelihood,209.1
2920,AIC (smaller is better),221.1
2920,AICC (smaller is better),249.1
2920,BIC (smaller is better),222.9
2921,-2 Log Likelihood,316.6
2921,AIC (smaller is better),328.6
2921,AICC (smaller is better),356.6
2921,BIC (smaller is better),330.4
2922,-2 Log Likelihood,287.3
2922,AIC (smaller is better),299.3
2922,AICC (smaller is better),327.3
2922,BIC (smaller is better),301.1
2924,-2 Log Likelihood,299.0
2924,AIC (smaller is better),311.0
2924,AICC (smaller is better),339.0
2924,BIC (smaller is better),312.8
2925,-2 Log Likelihood,228.9
2925,AIC (smaller is better),240.9
2925,AICC (smaller is better),268.9
2925,BIC (smaller is better),242.8
2926,-2 Log Likelihood,242.3
2926,AIC (smaller is better),254.3
2926,AICC (smaller is better),282.3
2926,BIC (smaller is better),256.2
2927,-2 Log Likelihood,245.3
2927,AIC (smaller is better),257.3
2927,AICC (smaller is better),285.3
2927,BIC (smaller is better),259.1
2928,-2 Log Likelihood,208.4
2928,AIC (smaller is better),220.4
2928,AICC (smaller is better),248.4
2928,BIC (smaller is better),222.2
2929,-2 Log Likelihood,190.5
2929,AIC (smaller is better),202.5
2929,AICC (smaller is better),230.5
2929,BIC (smaller is better),204.3
2930,-2 Log Likelihood,213.2
2930,AIC (smaller is better),225.2
2930,AICC (smaller is better),253.2
2930,BIC (smaller is better),227.0
2931,-2 Log Likelihood,320.7
2931,AIC (smaller is better),332.7
2931,AICC (smaller is better),360.7
2931,BIC (smaller is better),334.5
2932,-2 Log Likelihood,307.0
2932,AIC (smaller is better),319.0
2932,AICC (smaller is better),347.0
2932,BIC (smaller is better),320.8
2933,-2 Log Likelihood,232E75
2933,AIC (smaller is better),232E75
2933,AICC (smaller is better),232E75
2933,BIC (smaller is better),232E75
2934,-2 Log Likelihood,379.7
2934,AIC (smaller is better),391.7
2934,AICC (smaller is better),419.7
2934,BIC (smaller is better),393.6
2935,-2 Log Likelihood,279.7
2935,AIC (smaller is better),291.7
2935,AICC (smaller is better),319.7
2935,BIC (smaller is better),293.5
2936,-2 Log Likelihood,345.5
2936,AIC (smaller is better),357.5
2936,AICC (smaller is better),385.5
2936,BIC (smaller is better),359.4
2938,-2 Log Likelihood,346.0
2938,AIC (smaller is better),358.0
2938,AICC (smaller is better),386.0
2938,BIC (smaller is better),359.8
2939,-2 Log Likelihood,356.8
2939,AIC (smaller is better),368.8
2939,AICC (smaller is better),396.8
2939,BIC (smaller is better),370.6
2940,-2 Log Likelihood,227.1
2940,AIC (smaller is better),239.1
2940,AICC (smaller is better),267.1
2940,BIC (smaller is better),240.9
2941,-2 Log Likelihood,236.9
2941,AIC (smaller is better),248.9
2941,AICC (smaller is better),276.9
2941,BIC (smaller is better),250.7
2942,-2 Log Likelihood,217.7
2942,AIC (smaller is better),229.7
2942,AICC (smaller is better),257.7
2942,BIC (smaller is better),231.5
2943,-2 Log Likelihood,97.5
2943,AIC (smaller is better),109.5
2943,AICC (smaller is better),137.5
2943,BIC (smaller is better),111.3
2944,-2 Log Likelihood,304.3
2944,AIC (smaller is better),316.3
2944,AICC (smaller is better),344.3
2944,BIC (smaller is better),318.1
2945,-2 Log Likelihood,280.0
2945,AIC (smaller is better),292.0
2945,AICC (smaller is better),320.0
2945,BIC (smaller is better),293.8
2946,-2 Log Likelihood,276.9
2946,AIC (smaller is better),288.9
2946,AICC (smaller is better),316.9
2946,BIC (smaller is better),290.7
2947,-2 Log Likelihood,224.1
2947,AIC (smaller is better),236.1
2947,AICC (smaller is better),264.1
2947,BIC (smaller is better),237.9
2948,-2 Log Likelihood,197.7
2948,AIC (smaller is better),209.7
2948,AICC (smaller is better),237.7
2948,BIC (smaller is better),211.5
2949,-2 Log Likelihood,306.8
2949,AIC (smaller is better),318.8
2949,AICC (smaller is better),346.8
2949,BIC (smaller is better),320.6
2950,-2 Log Likelihood,275.0
2950,AIC (smaller is better),287.0
2950,AICC (smaller is better),315.0
2950,BIC (smaller is better),288.8
2951,-2 Log Likelihood,212.1
2951,AIC (smaller is better),224.1
2951,AICC (smaller is better),252.1
2951,BIC (smaller is better),225.9
2952,-2 Log Likelihood,212.0
2952,AIC (smaller is better),224.0
2952,AICC (smaller is better),252.0
2952,BIC (smaller is better),225.8
2953,-2 Log Likelihood,265.3
2953,AIC (smaller is better),277.3
2953,AICC (smaller is better),305.3
2953,BIC (smaller is better),279.2
2954,-2 Log Likelihood,212.5
2954,AIC (smaller is better),224.5
2954,AICC (smaller is better),252.5
2954,BIC (smaller is better),226.3
2955,-2 Log Likelihood,315.1
2955,AIC (smaller is better),327.1
2955,AICC (smaller is better),355.1
2955,BIC (smaller is better),328.9
2956,-2 Log Likelihood,266.2
2956,AIC (smaller is better),278.2
2956,AICC (smaller is better),306.2
2956,BIC (smaller is better),280.0
2957,-2 Log Likelihood,229.4
2957,AIC (smaller is better),241.4
2957,AICC (smaller is better),269.4
2957,BIC (smaller is better),243.2
2958,-2 Log Likelihood,309.6
2958,AIC (smaller is better),321.6
2958,AICC (smaller is better),349.6
2958,BIC (smaller is better),323.4
2959,-2 Log Likelihood,170.5
2959,AIC (smaller is better),182.5
2959,AICC (smaller is better),210.5
2959,BIC (smaller is better),184.3
2960,-2 Log Likelihood,167.7
