metaanalysisid,Parameter,Estimate,StandardError,DF,tValue,Probt,Alpha,Lower,Upper,Gradient
66181,beta2,-2.8161,7.915E-6,1000,-355807,<.0001,0.05,-2.8161,-2.8161,4349.52
66181,sig2,-0.1389,,1000,,,0.05,,,8.395E81
66181,fz,2.4373,,1000,,,0.05,,,-774.905
66182,logitpi,-1.5200,0.5479,1000,-2.77,0.0056,0.05,-2.5952,-0.4448,-0.00340
66182,beta1,-2.4383,0.2221,1000,-10.98,<.0001,0.05,-2.8740,-2.0025,0.000689
66182,sig1,-0.3691,0.2223,1000,-1.66,0.0971,0.05,-0.8052,0.06711,0.000243
66182,beta2,-2.4191,0.2560,1000,-9.45,<.0001,0.05,-2.9214,-1.9167,0.002963
66182,sig2,-0.1504,0.2021,1000,-0.74,0.4568,0.05,-0.5469,0.2461,0.000996
66182,fz,1.5640,0.5242,1000,2.98,0.0029,0.05,0.5353,2.5927,0.000173
66183,logitpi,-1.5200,0.5479,1000,-2.77,0.0056,0.05,-2.5952,-0.4448,-0.00340
66183,beta1,-2.4383,0.2221,1000,-10.98,<.0001,0.05,-2.8740,-2.0025,0.000689
66183,sig1,-0.3691,0.2223,1000,-1.66,0.0971,0.05,-0.8052,0.06711,0.000243
66183,beta2,-2.4191,0.2560,1000,-9.45,<.0001,0.05,-2.9214,-1.9167,0.002963
66183,sig2,-0.1504,0.2021,1000,-0.74,0.4568,0.05,-0.5469,0.2461,0.000996
66183,fz,1.5640,0.5242,1000,2.98,0.0029,0.05,0.5353,2.5927,0.000173
66186,logitpi,-1.4720,0.9925,1000,-1.48,0.1384,0.05,-3.4195,0.4756,-0.00002
66186,beta1,-3.2030,0.2253,1000,-14.22,<.0001,0.05,-3.6451,-2.7609,8.269E-6
66186,sig1,-8.1198,89.1661,1000,-0.09,0.9275,0.05,-183.09,166.85,7.571E-7
66186,beta2,-3.3126,0.2355,1000,-14.07,<.0001,0.05,-3.7747,-2.8505,2.443E-6
66186,sig2,-9.0195,,1000,,,0.05,,,2.487E-7
66186,fz,2.5246,54.4828,1000,0.05,0.9631,0.05,-104.39,109.44,3.995E-9
66191,logitpi,-1.0246,,1000,,,0.05,,,4.722E81
66191,beta1,-2.2781,0,1000,I,<.0001,0.05,M,I,2.917E81
66191,sig1,-0.3381,0,1000,I,<.0001,0.05,M,I,-7.15E81
66191,beta2,-2.2829,0,1000,I,<.0001,0.05,M,I,-0.04746
66191,sig2,-0.09896,0,1000,I,<.0001,0.05,M,I,-0.03791
66191,fz,6.3208,,1000,,,0.05,,,1.306E81
66195,logitpi,-1.3550,0.4931,1000,-2.75,0.0061,0.05,-2.3227,-0.3873,-0.00052
66195,beta1,-2.4038,0.2895,1000,-8.30,<.0001,0.05,-2.9719,-1.8358,-0.00125
66195,sig1,-0.4163,0.2571,1000,-1.62,0.1057,0.05,-0.9207,0.08813,-0.00159
66195,beta2,-2.4068,0.2883,1000,-8.35,<.0001,0.05,-2.9726,-1.8410,0.001078
66195,sig2,-0.07214,0.2028,1000,-0.36,0.7221,0.05,-0.4701,0.3258,0.001837
66195,fz,2.3420,5.7754,1000,0.41,0.6852,0.05,-8.9913,13.6752,0.000929
66196,logitpi,-1.6545,1.0052,1000,-1.65,0.1001,0.05,-3.6271,0.3181,-0.00239
66196,beta1,-3.2410,0.2251,1000,-14.40,<.0001,0.05,-3.6827,-2.7992,-0.00173
66196,sig1,-7.5748,78.1694,1000,-0.10,0.9228,0.05,-160.97,145.82,1.22E-6
66196,beta2,-3.2981,0.2298,1000,-14.36,<.0001,0.05,-3.7490,-2.8472,0.001482
66196,sig2,-17.7099,211.91,1000,-0.08,0.9334,0.05,-433.55,398.13,0
66196,fz,4.7483,86.4164,1000,0.05,0.9562,0.05,-164.83,174.33,0
66198,logitpi,-1.0803,0.7958,1000,-1.36,0.1749,0.05,-2.6420,0.4813,-0.00001
66198,beta1,-2.1399,0.3000,1000,-7.13,<.0001,0.05,-2.7286,-1.5513,0.000304
66198,sig1,-0.4072,0.5602,1000,-0.73,0.4675,0.05,-1.5066,0.6921,-0.00021
66198,beta2,-2.1777,0.4188,1000,-5.20,<.0001,0.05,-2.9995,-1.3559,-1.79E-6
66198,sig2,0.06768,0.4395,1000,0.15,0.8776,0.05,-0.7947,0.9301,0.000107
66198,fz,1.6552,1.1165,1000,1.48,0.1385,0.05,-0.5357,3.8460,0.000129
66200,logitpi,-1.4487,0.4783,1000,-3.03,0.0025,0.05,-2.3873,-0.5101,-0.00053
66200,beta1,-2.3845,0.1977,1000,-12.06,<.0001,0.05,-2.7724,-1.9967,0.000217
66200,sig1,-0.3928,0.2145,1000,-1.83,0.0674,0.05,-0.8137,0.02811,-0.00086
66200,beta2,-2.3740,0.2350,1000,-10.10,<.0001,0.05,-2.8352,-1.9128,-0.00130
66200,sig2,-0.1467,0.1966,1000,-0.75,0.4558,0.05,-0.5324,0.2391,-0.00131
66200,fz,1.5681,0.5307,1000,2.95,0.0032,0.05,0.5266,2.6096,0.000139
66202,logitpi,-1.1568,0.4545,1000,-2.55,0.0111,0.05,-2.0486,-0.2649,0.000359
66202,beta1,-2.3006,0.2178,1000,-10.56,<.0001,0.05,-2.7281,-1.8731,-0.00108
66202,sig1,-0.3041,0.2521,1000,-1.21,0.2279,0.05,-0.7988,0.1905,0.001127
66202,beta2,-2.3257,0.2474,1000,-9.40,<.0001,0.05,-2.8112,-1.8401,0.001041
66202,sig2,-0.08470,0.2243,1000,-0.38,0.7058,0.05,-0.5248,0.3554,-0.00017
66202,fz,1.6045,0.6256,1000,2.56,0.0105,0.05,0.3769,2.8320,-0.00003
66203,logitpi,-1.3737,0,1000,I,<.0001,0.05,M,I,-0.02461
66203,beta1,-2.2526,0,1000,I,<.0001,0.05,M,I,2.939E81
66203,sig1,-0.4108,0,1000,I,<.0001,0.05,M,I,-6.78E81
66203,beta2,-2.2277,0,1000,I,<.0001,0.05,M,I,-2.96E81
66203,sig2,-0.01654,,1000,,,0.05,,,-0.04710
66203,fz,6.5319,0,1000,I,<.0001,0.05,M,I,-1.27E81
66204,logitpi,-9.7969,70.9203,1000,-0.14,0.8902,0.05,-148.97,129.37,0.000226
66204,beta1,-3.4527,0.6643,1000,-5.20,<.0001,0.05,-4.7562,-2.1492,-0.00046
66204,sig1,0.2146,0.4463,1000,0.48,0.6308,0.05,-0.6612,1.0903,-0.00047
66204,beta2,-2.8112,0.3160,1000,-8.90,<.0001,0.05,-3.4312,-2.1912,-0.00032
66204,sig2,-0.7170,0.5296,1000,-1.35,0.1761,0.05,-1.7563,0.3223,0.000236
66204,fz,5.8526,11.5847,1000,0.51,0.6135,0.05,-16.8805,28.5858,-0.00014
66205,logitpi,-1.8147,0.7739,1000,-2.34,0.0192,0.05,-3.3334,-0.2960,0.003137
66205,beta1,-2.4734,0.2393,1000,-10.33,<.0001,0.05,-2.9430,-2.0037,0.005884
66205,sig1,-0.3477,0.2552,1000,-1.36,0.1735,0.05,-0.8485,0.1532,0.006966
66205,beta2,-2.4599,0.2732,1000,-9.01,<.0001,0.05,-2.9960,-1.9239,-0.00808
66205,sig2,-0.1318,0.2308,1000,-0.57,0.5681,0.05,-0.5847,0.3211,-0.00852
66205,fz,1.5763,0.5352,1000,2.95,0.0033,0.05,0.5261,2.6265,-0.00535
66206,logitpi,-1.5764,0.4288,1000,-3.68,0.0002,0.05,-2.4178,-0.7349,0.000521
66206,beta1,-2.4448,0.1757,1000,-13.91,<.0001,0.05,-2.7896,-2.0999,0.000129
66206,sig1,-0.5330,0.2299,1000,-2.32,0.0206,0.05,-0.9842,-0.08184,-0.00134
66206,beta2,-2.0712,0.2543,1000,-8.14,<.0001,0.05,-2.5702,-1.5721,0.001403
66206,sig2,0.02097,0.1668,1000,0.13,0.9000,0.05,-0.3063,0.3483,0.000608
66206,fz,1.1263,0.4266,1000,2.64,0.0084,0.05,0.2892,1.9634,-0.00009
66207,logitpi,-1.8734,0.7938,1000,-2.36,0.0185,0.05,-3.4311,-0.3158,0.000035
66207,beta1,-2.1667,0.3006,1000,-7.21,<.0001,0.05,-2.7566,-1.5767,0.000130
66207,sig1,-0.03685,0.2019,1000,-0.18,0.8552,0.05,-0.4330,0.3593,-0.00069
66207,beta2,-2.4404,0.2547,1000,-9.58,<.0001,0.05,-2.9402,-1.9405,-0.00059
66207,sig2,-0.2175,0.2323,1000,-0.94,0.3494,0.05,-0.6733,0.2384,0.000509
66207,fz,0.5972,0.3273,1000,1.82,0.0683,0.05,-0.04500,1.2394,-0.00029
66211,logitpi,-1.5668,0.4521,1000,-3.47,0.0006,0.05,-2.4539,-0.6798,0.001108
66211,beta1,-2.6978,0.1820,1000,-14.82,<.0001,0.05,-3.0550,-2.3407,0.001195
66211,sig1,-0.3311,0.1874,1000,-1.77,0.0776,0.05,-0.6988,0.03665,0.000595
66211,beta2,-2.6319,0.1988,1000,-13.24,<.0001,0.05,-3.0220,-2.2419,0.000998
66211,sig2,-0.2014,0.1780,1000,-1.13,0.2580,0.05,-0.5507,0.1478,-0.00175
66211,fz,2.1783,0.9497,1000,2.29,0.0220,0.05,0.3148,4.0419,-0.00010
66212,logitpi,-1.5668,0.4521,1000,-3.47,0.0006,0.05,-2.4539,-0.6798,0.001108
66212,beta1,-2.6978,0.1820,1000,-14.82,<.0001,0.05,-3.0550,-2.3407,0.001195
66212,sig1,-0.3311,0.1874,1000,-1.77,0.0776,0.05,-0.6988,0.03665,0.000595
66212,beta2,-2.6319,0.1988,1000,-13.24,<.0001,0.05,-3.0220,-2.2419,0.000998
66212,sig2,-0.2014,0.1780,1000,-1.13,0.2580,0.05,-0.5507,0.1478,-0.00175
66212,fz,2.1783,0.9497,1000,2.29,0.0220,0.05,0.3148,4.0419,-0.00010
66213,logitpi,-1.7558,0.9529,1000,-1.84,0.0657,0.05,-3.6256,0.1141,0.000388
66213,beta1,-2.4095,0.2372,1000,-10.16,<.0001,0.05,-2.8751,-1.9440,0.001045
66213,sig1,-0.7984,0.3994,1000,-2.00,0.0459,0.05,-1.5822,-0.01465,0.000872
66213,beta2,-2.2636,0.3381,1000,-6.69,<.0001,0.05,-2.9272,-1.6001,-0.00042
66213,sig2,-0.2824,0.3103,1000,-0.91,0.3630,0.05,-0.8913,0.3265,-0.00052
66213,fz,5.8461,16.8629,1000,0.35,0.7289,0.05,-27.2446,38.9369,-0.00029
66220,logitpi,-1.6295,2.5835,1000,-0.63,0.5283,0.05,-6.6992,3.4401,-3.64E81
66220,beta1,-2.7593,0.6762,1000,-4.08,<.0001,0.05,-4.0862,-1.4324,-0.28467
66220,sig1,-0.4868,0.7106,1000,-0.69,0.4935,0.05,-1.8813,0.9077,0.099153
66220,beta2,-2.6780,0.7302,1000,-3.67,0.0003,0.05,-4.1109,-1.2451,0.097495
66220,sig2,-0.3962,0.6855,1000,-0.58,0.5634,0.05,-1.7414,0.9489,-0.40433
66220,fz,6.0592,14.0451,1000,0.43,0.6663,0.05,-21.5021,33.6204,-0.00062
66224,logitpi,-1.4331,0,1000,I,<.0001,0.05,M,I,3.929E81
66224,beta1,-2.7410,0,1000,I,<.0001,0.05,M,I,-0.08148
66224,sig1,-0.3620,0,1000,I,<.0001,0.05,M,I,-0.06163
66224,beta2,-2.6552,0,1000,I,<.0001,0.05,M,I,2.616E81
66224,sig2,-0.1301,,1000,,,0.05,,,0.023287
66224,fz,6.2592,0,1000,I,<.0001,0.05,M,I,1.317E81
66227,logitpi,-2.0810,,,,,,,,0
66227,beta1,-2.7871,,,,,,,,0
66227,sig1,-0.3084,,,,,,,,0
66227,beta2,-2.8397,,,,,,,,-2.02E84
66227,sig2,0.1111,,,,,,,,0
66227,fz,3.0393,,,,,,,,0
66229,logitpi,-1.8798,0.000014,1000,-134777,<.0001,0.05,-1.8799,-1.8798,-566.637
66229,beta1,-2.8878,9.336E-6,1000,-309325,<.0001,0.05,-2.8878,-2.8877,-660.235
66229,sig1,-0.08643,2.61E-6,1000,-33122,<.0001,0.05,-0.08644,-0.08643,632.826
66229,beta2,-2.8012,9.128E-6,1000,-306887,<.0001,0.05,-2.8012,-2.8012,-661.462
66229,sig2,0.01082,2.428E-6,1000,4457.47,<.0001,0.05,0.01082,0.01083,719.527
66229,fz,2.0837,7.406E-6,1000,281344,<.0001,0.05,2.0837,2.0837,19.9608
66231,logitpi,-1.2351,0.4733,1000,-2.61,0.0092,0.05,-2.1639,-0.3064,-0.00106
66231,beta1,-2.7040,0.2124,1000,-12.73,<.0001,0.05,-3.1209,-2.2872,0.000365
66231,sig1,-0.2165,0.2187,1000,-0.99,0.3225,0.05,-0.6455,0.2126,0.000265
66231,beta2,-2.6641,0.2206,1000,-12.08,<.0001,0.05,-3.0971,-2.2312,0.000679
66231,sig2,-0.1402,0.2075,1000,-0.68,0.4995,0.05,-0.5474,0.2670,-0.00028
66231,fz,2.1864,0.9719,1000,2.25,0.0247,0.05,0.2792,4.0936,-0.00074
66232,logitpi,-3.4856,0,1000,I,<.0001,0.05,M,I,-0.24748
66232,beta1,-2.6150,0,1000,I,<.0001,0.05,M,I,0
66232,sig1,-0.6252,0,1000,I,<.0001,0.05,M,I,5.883E81
66232,beta2,-2.5326,0,1000,I,<.0001,0.05,M,I,2.706E81
66232,sig2,-0.3330,0,1000,I,<.0001,0.05,M,I,0.069676
66232,fz,6.5745,0,1000,I,<.0001,0.05,M,I,-0.00018
66233,logitpi,-1.1217,0.7353,1000,-1.53,0.1275,0.05,-2.5646,0.3212,-0.00001
66233,beta1,-3.0824,0.5447,1000,-5.66,<.0001,0.05,-4.1512,-2.0135,-0.00002
66233,sig1,-0.1531,0.3973,1000,-0.39,0.7002,0.05,-0.9328,0.6266,0.000105
66233,beta2,-2.8520,0.3731,1000,-7.64,<.0001,0.05,-3.5842,-2.1199,0.000073
66233,sig2,-0.4070,0.4049,1000,-1.01,0.3151,0.05,-1.2015,0.3876,0.000229
66233,fz,1.0582,1.1379,1000,0.93,0.3526,0.05,-1.1747,3.2912,-0.00007
66234,logitpi,-1.6482,0.4534,1000,-3.63,0.0003,0.05,-2.5379,-0.7584,0.000146
66234,beta1,-2.6526,0.1774,1000,-14.95,<.0001,0.05,-3.0007,-2.3045,0.000415
66234,sig1,-0.3391,0.1889,1000,-1.79,0.0730,0.05,-0.7099,0.03163,-0.00035
66234,beta2,-2.5990,0.1990,1000,-13.06,<.0001,0.05,-2.9895,-2.2084,0.000863
66234,sig2,-0.1909,0.1807,1000,-1.06,0.2910,0.05,-0.5455,0.1637,-0.00064
66234,fz,2.1989,0.9676,1000,2.27,0.0233,0.05,0.3002,4.0976,0.000636
66235,logitpi,-1.7643,0.4380,1000,-4.03,<.0001,0.05,-2.6237,-0.9049,-0.00102
66235,beta1,-2.6776,0.1486,1000,-18.02,<.0001,0.05,-2.9692,-2.3860,-0.00101
66235,sig1,-0.4811,0.2140,1000,-2.25,0.0248,0.05,-0.9011,-0.06107,0.001677
66235,beta2,-2.2885,0.1952,1000,-11.72,<.0001,0.05,-2.6715,-1.9055,-0.00110
66235,sig2,0.004048,0.1673,1000,0.02,0.9807,0.05,-0.3242,0.3323,0.000215
66235,fz,1.5379,0.5898,1000,2.61,0.0093,0.05,0.3804,2.6954,-0.00077
66236,logitpi,-1.8968,0.4407,1000,-4.30,<.0001,0.05,-2.7617,-1.0320,0.000753
66236,beta1,-2.2950,0.1977,1000,-11.61,<.0001,0.05,-2.6829,-1.9071,0.001042
66236,sig1,0.02480,0.1715,1000,0.14,0.8851,0.05,-0.3118,0.3614,-0.00085
66236,beta2,-2.5969,0.1770,1000,-14.67,<.0001,0.05,-2.9442,-2.2496,0.000079
66236,sig2,-0.2446,0.2000,1000,-1.22,0.2216,0.05,-0.6370,0.1478,-0.00029
66236,fz,0.7082,0.3262,1000,2.17,0.0302,0.05,0.06808,1.3483,-0.00035
66240,logitpi,-2.6756,0.5959,1000,-4.49,<.0001,0.05,-3.8449,-1.5064,-2.53762
66240,beta1,-2.6652,0.2201,1000,-12.11,<.0001,0.05,-3.0972,-2.2332,-2.17741
66240,sig1,-0.1017,0.2087,1000,-0.49,0.6262,0.05,-0.5111,0.3078,3.40793
66240,beta2,-2.4656,0.1974,1000,-12.49,<.0001,0.05,-2.8530,-2.0782,-2.55675
66240,sig2,-0.07196,0.1914,1000,-0.38,0.7070,0.05,-0.4475,0.3036,4.17743
66240,fz,1.6037,0.4944,1000,3.24,0.0012,0.05,0.6336,2.5738,0.24967
66241,logitpi,-2.6756,0.5959,1000,-4.49,<.0001,0.05,-3.8449,-1.5064,-2.53762
66241,beta1,-2.6652,0.2201,1000,-12.11,<.0001,0.05,-3.0972,-2.2332,-2.17741
66241,sig1,-0.1017,0.2087,1000,-0.49,0.6262,0.05,-0.5111,0.3078,3.40793
66241,beta2,-2.4656,0.1974,1000,-12.49,<.0001,0.05,-2.8530,-2.0782,-2.55675
66241,sig2,-0.07196,0.1914,1000,-0.38,0.7070,0.05,-0.4475,0.3036,4.17743
66241,fz,1.6037,0.4944,1000,3.24,0.0012,0.05,0.6336,2.5738,0.24967
66242,logitpi,-1.6995,0.9968,1000,-1.70,0.0885,0.05,-3.6555,0.2565,-0.00011
66242,beta1,-2.0997,0.3270,1000,-6.42,<.0001,0.05,-2.7413,-1.4581,-0.00001
66242,sig1,-0.7077,0.8703,1000,-0.81,0.4164,0.05,-2.4156,1.0003,-0.00005
66242,beta2,-1.9278,0.3503,1000,-5.50,<.0001,0.05,-2.6151,-1.2404,-0.00001
66242,sig2,-0.2660,0.4029,1000,-0.66,0.5092,0.05,-1.0565,0.5245,-0.00011
66242,fz,1.5033,0.9660,1000,1.56,0.1200,0.05,-0.3924,3.3990,0.000196
66244,logitpi,-11.7759,,1000,,,0.05,,,0.000041
66244,beta1,-3.5958,0.6080,1000,-5.91,<.0001,0.05,-4.7888,-2.4028,2.08E81
66244,sig1,0.3175,0.4016,1000,0.79,0.4294,0.05,-0.4706,1.1056,-0.00575
66244,beta2,-2.8013,0.3456,1000,-8.10,<.0001,0.05,-3.4796,-2.1231,-0.01846
66244,sig2,-0.05072,0.3647,1000,-0.14,0.8894,0.05,-0.7663,0.6649,-0.03725
66244,fz,6.5394,,1000,,,0.05,,,-0.00014
66249,logitpi,-0.7122,0,1000,I,<.0001,0.05,M,I,0
66249,beta1,-2.0169,0,1000,I,<.0001,0.05,M,I,3.169E81
66249,sig1,-0.5180,0,1000,I,<.0001,0.05,M,I,-1.30516
66249,beta2,-1.9189,0,1000,I,<.0001,0.05,M,I,0
66249,sig2,-0.3765,,1000,,,0.05,,,0
66249,fz,7.2160,,1000,,,0.05,,,-0.00009
66253,logitpi,-1.6100,0.4600,1000,-3.50,0.0005,0.05,-2.5128,-0.7072,0.001422
66253,beta1,-2.3361,0.2148,1000,-10.88,<.0001,0.05,-2.7576,-1.9146,-0.00073
66253,sig1,-0.2895,0.2152,1000,-1.35,0.1787,0.05,-0.7118,0.1327,0.000103
66253,beta2,-2.1726,0.2171,1000,-10.01,<.0001,0.05,-2.5987,-1.7465,0.000590
66253,sig2,-0.1886,0.1965,1000,-0.96,0.3374,0.05,-0.5743,0.1970,-0.00038
66253,fz,1.4975,0.4918,1000,3.04,0.0024,0.05,0.5324,2.4627,0.000380
66254,logitpi,-9.6352,,1000,,,0.05,,,0.000415
66254,beta1,-3.7463,0.6174,1000,-6.07,<.0001,0.05,-4.9579,-2.5348,-0.01422
66254,sig1,0.3463,0.3002,1000,1.15,0.2490,0.05,-0.2428,0.9353,0.014250
66254,beta2,-2.8102,0.3861,1000,-7.28,<.0001,0.05,-3.5678,-2.0526,2.509E81
66254,sig2,-0.09421,0.3413,1000,-0.28,0.7826,0.05,-0.7640,0.5755,0.029717
66254,fz,6.4929,,1000,,,0.05,,,-0.00016
66256,logitpi,-1.1853,0.6760,1000,-1.75,0.0799,0.05,-2.5118,0.1413,0.000151
66256,beta1,-2.2694,0.3082,1000,-7.36,<.0001,0.05,-2.8741,-1.6646,0.000202
66256,sig1,-0.2866,0.4270,1000,-0.67,0.5023,0.05,-1.1244,0.5513,-8.31E-6
66256,beta2,-2.1803,0.3632,1000,-6.00,<.0001,0.05,-2.8931,-1.4675,0.000024
66256,sig2,-0.04498,0.3659,1000,-0.12,0.9022,0.05,-0.7631,0.6731,0.000231
66256,fz,1.6779,1.0857,1000,1.55,0.1225,0.05,-0.4525,3.8083,-0.00003
66258,logitpi,-1.6686,0.4863,1000,-3.43,0.0006,0.05,-2.6230,-0.7143,-0.00084
66258,beta1,-2.3605,0.2159,1000,-10.93,<.0001,0.05,-2.7842,-1.9368,0.002250
66258,sig1,-0.3070,0.2128,1000,-1.44,0.1494,0.05,-0.7245,0.1106,0.001162
66258,beta2,-2.1864,0.2151,1000,-10.16,<.0001,0.05,-2.6086,-1.7643,-0.00070
66258,sig2,-0.2179,0.1943,1000,-1.12,0.2623,0.05,-0.5992,0.1634,-0.00047
66258,fz,1.4635,0.4840,1000,3.02,0.0026,0.05,0.5137,2.4134,-0.00124
66260,logitpi,-1.4302,0.4516,1000,-3.17,0.0016,0.05,-2.3164,-0.5439,-0.00001
66260,beta1,-2.3453,0.2542,1000,-9.23,<.0001,0.05,-2.8442,-1.8464,0.000086
66260,sig1,-0.1277,0.2572,1000,-0.50,0.6197,0.05,-0.6325,0.3771,0.000074
66260,beta2,-2.0780,0.2078,1000,-10.00,<.0001,0.05,-2.4859,-1.6702,-0.00021
66260,sig2,-0.1978,0.2324,1000,-0.85,0.3949,0.05,-0.6537,0.2582,0.000015
66260,fz,1.3239,0.4838,1000,2.74,0.0063,0.05,0.3744,2.2733,-0.00003
66261,logitpi,-2.0070,0,1000,I,<.0001,0.05,M,I,0.023946
66261,beta1,-2.3892,0,1000,I,<.0001,0.05,M,I,-0.09921
66261,sig1,-0.1730,0,1000,I,<.0001,0.05,M,I,0.041345
66261,beta2,-2.3399,0,1000,I,<.0001,0.05,M,I,0.075395
66261,sig2,0.02840,0,1000,I,<.0001,0.05,M,I,0.023980
66261,fz,6.0632,0,1000,I,<.0001,0.05,M,I,-1.35E81
66262,logitpi,-13.8077,,1000,,,0.05,,,2.955E-6
66262,beta1,-3.2374,0.4338,1000,-7.46,<.0001,0.05,-4.0886,-2.3862,-0.00006
66262,sig1,0.1136,0.2215,1000,0.51,0.6081,0.05,-0.3210,0.5482,0.000011
66262,beta2,-2.4851,0.2959,1000,-8.40,<.0001,0.05,-3.0657,-1.9045,-0.00002
66262,sig2,-0.3421,0.3497,1000,-0.98,0.3281,0.05,-1.0283,0.3441,-3.14E-6
66262,fz,0.7780,0.5270,1000,1.48,0.1402,0.05,-0.2561,1.8121,-3.85E-7
66264,logitpi,-1.8721,0.4138,1000,-4.52,<.0001,0.05,-2.6842,-1.0601,-0.00011
66264,beta1,-2.4715,0.1943,1000,-12.72,<.0001,0.05,-2.8528,-2.0902,-0.00075
66264,sig1,-0.3268,0.2306,1000,-1.42,0.1567,0.05,-0.7792,0.1257,-0.00133
66264,beta2,-1.8139,0.1978,1000,-9.17,<.0001,0.05,-2.2020,-1.4258,0.000417
66264,sig2,-0.1213,0.1740,1000,-0.70,0.4859,0.05,-0.4628,0.2202,0.001322
66264,fz,0.9175,0.3382,1000,2.71,0.0068,0.05,0.2538,1.5812,0.000400
66266,logitpi,-2.5640,0.5949,1000,-4.31,<.0001,0.05,-3.7313,-1.3966,-2.85369
66266,beta1,-2.7001,0.2266,1000,-11.91,<.0001,0.05,-3.1448,-2.2554,-2.62241
66266,sig1,-0.08738,0.2112,1000,-0.41,0.6792,0.05,-0.5019,0.3272,3.73739
66266,beta2,-2.5195,0.2013,1000,-12.52,<.0001,0.05,-2.9145,-2.1245,-3.12529
66266,sig2,-0.07180,0.1939,1000,-0.37,0.7113,0.05,-0.4523,0.3087,4.50466
66266,fz,1.6458,0.5180,1000,3.18,0.0015,0.05,0.6292,2.6623,0.26107
66270,logitpi,-1.0662,0.5991,1000,-1.78,0.0754,0.05,-2.2418,0.1095,0.000575
66270,beta1,-2.6753,0.3200,1000,-8.36,<.0001,0.05,-3.3032,-2.0474,0.000433
66270,sig1,-0.3894,0.3968,1000,-0.98,0.3266,0.05,-1.1681,0.3893,0.000379
66270,beta2,-2.2694,0.3342,1000,-6.79,<.0001,0.05,-2.9252,-1.6136,-0.00016
66270,sig2,-0.2191,0.3715,1000,-0.59,0.5555,0.05,-0.9481,0.5099,-0.00003
66270,fz,5.8485,8.4923,1000,0.69,0.4912,0.05,-10.8162,22.5132,-0.00004
66280,logitpi,-9.6463,,1000,,,0.05,,,0.000708
66280,beta1,-3.4063,,1000,,,0.05,,,0.040185
66280,sig1,0.6718,,1000,,,0.05,,,-0.02384
66280,beta2,-2.4328,0,1000,I,<.0001,0.05,M,I,0.043357
66280,sig2,0.2412,0,1000,I,<.0001,0.05,M,I,-0.02870
66280,fz,6.3618,0,1000,I,<.0001,0.05,M,I,-0.00134
66282,logitpi,-15.2927,0,1000,I,<.0001,0.05,M,I,2.968E-6
66282,beta1,-3.5094,,1000,,,0.05,,,0.000078
66282,sig1,0.2906,,1000,,,0.05,,,-0.00084
66282,beta2,-2.8499,0,1000,I,<.0001,0.05,M,I,-0.00046
66282,sig2,0.1185,0,1000,I,<.0001,0.05,M,I,0.000169
66282,fz,6.2839,0,1000,I,<.0001,0.05,M,I,-0.00006
66289,logitpi,-1.8995,7.638E-6,1000,-248676,<.0001,0.05,-1.8995,-1.8995,19.9819
66289,beta1,-2.6882,0.000011,1000,-237782,<.0001,0.05,-2.6882,-2.6882,46.4180
66289,sig1,0.04629,0,1000,I,<.0001,0.05,M,I,-576.964
66289,beta2,-2.2022,7.476E-6,1000,-294583,<.0001,0.05,-2.2022,-2.2022,144.177
66289,sig2,-0.2221,0.000011,1000,-19423,<.0001,0.05,-0.2221,-0.2221,-1597.72
66289,fz,1.5283,0.000084,1000,18167.4,<.0001,0.05,1.5282,1.5285,-494.273
66291,logitpi,-1.8033,,,,,,,,-209955
66291,beta1,-2.1514,,,,,,,,-156699
66291,sig1,0.2208,,,,,,,,195401
66291,beta2,-1.6299,,,,,,,,-355318
66291,sig2,-0.1166,,,,,,,,6.959E84
66291,fz,3.0232,,,,,,,,1102.43
66292,logitpi,-1.9711,8.108E-6,1000,-243115,<.0001,0.05,-1.9711,-1.9711,-258.588
66292,beta1,-2.6617,0.000011,1000,-249011,<.0001,0.05,-2.6617,-2.6617,-49.0194
66292,sig1,-0.03123,1.316E-6,1000,-23733,<.0001,0.05,-0.03124,-0.03123,674.836
66292,beta2,-2.2707,7.109E-6,1000,-319406,<.0001,0.05,-2.2708,-2.2707,-95.3596
66292,sig2,-0.1627,8.2E-6,1000,-19848,<.0001,0.05,-0.1628,-0.1627,213.813
66292,fz,2.0788,0.000163,1000,12770.0,<.0001,0.05,2.0784,2.0791,-1.81964
66297,logitpi,-7.8680,0,1000,I,<.0001,0.05,M,I,0.004082
66297,beta1,-3.0200,0,1000,I,<.0001,0.05,M,I,0
66297,sig1,0.2165,0,1000,I,<.0001,0.05,M,I,1.08470
66297,beta2,-2.4691,0,1000,I,<.0001,0.05,M,I,-0.62726
66297,sig2,-0.01883,,1000,,,0.05,,,-0.65276
66297,fz,6.6716,,1000,,,0.05,,,-0.00028
66302,logitpi,-9.7207,,1000,,,0.05,,,0.000314
66302,beta1,-3.0530,,1000,,,0.05,,,-0.01484
66302,sig1,-0.1251,,1000,,,0.05,,,8.498E81
66302,beta2,-2.8272,,1000,,,0.05,,,-2.5E81
66302,sig2,0.09285,,1000,,,0.05,,,8.749E81
66302,fz,6.8741,,1000,,,0.05,,,-6.65E-6
66314,logitpi,-12.4038,0,1000,I,<.0001,0.05,M,I,0.000040
66314,beta1,-3.2811,,1000,,,0.05,,,2.233E81
66314,sig1,0.1425,0,1000,I,<.0001,0.05,M,I,8.368E81
