metaanalysisid,Descr,Value
13121,AIC (smaller is better),351.5
13121,AICC (smaller is better),354.6
13121,BIC (smaller is better),357.6
13122,-2 Log Likelihood,376.2
13122,AIC (smaller is better),386.2
13122,AICC (smaller is better),389.3
13122,BIC (smaller is better),392.3
13123,-2 Log Likelihood,506.1
13123,AIC (smaller is better),516.1
13123,AICC (smaller is better),519.3
13123,BIC (smaller is better),522.2
13124,-2 Log Likelihood,579.5
13124,AIC (smaller is better),589.5
13124,AICC (smaller is better),592.7
13124,BIC (smaller is better),595.6
13125,-2 Log Likelihood,531.2
13125,AIC (smaller is better),541.2
13125,AICC (smaller is better),544.4
13125,BIC (smaller is better),547.3
13126,-2 Log Likelihood,482.0
13126,AIC (smaller is better),492.0
13126,AICC (smaller is better),495.2
13126,BIC (smaller is better),498.1
13127,-2 Log Likelihood,370.9
13127,AIC (smaller is better),380.9
13127,AICC (smaller is better),384.0
13127,BIC (smaller is better),387.0
13128,-2 Log Likelihood,414.3
13128,AIC (smaller is better),424.3
13128,AICC (smaller is better),427.5
13128,BIC (smaller is better),430.4
13129,-2 Log Likelihood,419.1
13129,AIC (smaller is better),429.1
13129,AICC (smaller is better),432.2
13129,BIC (smaller is better),435.2
13130,-2 Log Likelihood,466.6
13130,AIC (smaller is better),476.6
13130,AICC (smaller is better),479.7
13130,BIC (smaller is better),482.7
13131,-2 Log Likelihood,587.2
13131,AIC (smaller is better),597.2
13131,AICC (smaller is better),600.3
13131,BIC (smaller is better),603.3
13132,-2 Log Likelihood,540.5
13132,AIC (smaller is better),550.5
13132,AICC (smaller is better),553.7
13132,BIC (smaller is better),556.6
13133,-2 Log Likelihood,502.0
13133,AIC (smaller is better),512.0
13133,AICC (smaller is better),515.1
13133,BIC (smaller is better),518.1
13134,-2 Log Likelihood,282.9
13134,AIC (smaller is better),292.9
13134,AICC (smaller is better),296.1
13134,BIC (smaller is better),299.0
13135,-2 Log Likelihood,338.2
13135,AIC (smaller is better),348.2
13135,AICC (smaller is better),351.4
13135,BIC (smaller is better),354.3
13136,-2 Log Likelihood,406.5
13136,AIC (smaller is better),416.5
13136,AICC (smaller is better),419.7
13136,BIC (smaller is better),422.6
13137,-2 Log Likelihood,234.0
13137,AIC (smaller is better),244.0
13137,AICC (smaller is better),247.2
13137,BIC (smaller is better),250.1
13138,-2 Log Likelihood,242.2
13138,AIC (smaller is better),252.2
13138,AICC (smaller is better),255.3
13138,BIC (smaller is better),258.2
13139,-2 Log Likelihood,511.0
13139,AIC (smaller is better),521.0
13139,AICC (smaller is better),524.1
13139,BIC (smaller is better),527.1
13140,-2 Log Likelihood,524.8
13140,AIC (smaller is better),534.8
13140,AICC (smaller is better),537.9
13140,BIC (smaller is better),540.9
13141,-2 Log Likelihood,310.0
13141,AIC (smaller is better),320.0
13141,AICC (smaller is better),323.1
13141,BIC (smaller is better),326.1
13142,-2 Log Likelihood,378.8
13142,AIC (smaller is better),388.8
13142,AICC (smaller is better),392.0
13142,BIC (smaller is better),394.9
13143,-2 Log Likelihood,247.2
13143,AIC (smaller is better),257.2
13143,AICC (smaller is better),260.4
13143,BIC (smaller is better),263.3
13144,-2 Log Likelihood,416.3
13144,AIC (smaller is better),426.3
13144,AICC (smaller is better),429.4
13144,BIC (smaller is better),432.4
13145,-2 Log Likelihood,611.8
13145,AIC (smaller is better),621.8
13145,AICC (smaller is better),624.9
13145,BIC (smaller is better),627.9
13146,-2 Log Likelihood,327.5
13146,AIC (smaller is better),337.5
13146,AICC (smaller is better),340.6
13146,BIC (smaller is better),343.6
13147,-2 Log Likelihood,480.4
13147,AIC (smaller is better),490.4
13147,AICC (smaller is better),493.5
13147,BIC (smaller is better),496.5
13148,-2 Log Likelihood,408.9
13148,AIC (smaller is better),418.9
13148,AICC (smaller is better),422.1
13148,BIC (smaller is better),425.0
13149,-2 Log Likelihood,877.6
13149,AIC (smaller is better),887.6
13149,AICC (smaller is better),890.8
13149,BIC (smaller is better),893.7
13150,-2 Log Likelihood,457.3
13150,AIC (smaller is better),467.3
13150,AICC (smaller is better),470.5
13150,BIC (smaller is better),473.4
13151,-2 Log Likelihood,402.2
13151,AIC (smaller is better),412.2
13151,AICC (smaller is better),415.4
13151,BIC (smaller is better),418.3
13152,-2 Log Likelihood,194.7
13152,AIC (smaller is better),204.7
13152,AICC (smaller is better),207.8
13152,BIC (smaller is better),210.7
13153,-2 Log Likelihood,617.2
13153,AIC (smaller is better),627.2
13153,AICC (smaller is better),630.3
13153,BIC (smaller is better),633.3
13154,-2 Log Likelihood,324.4
13154,AIC (smaller is better),334.4
13154,AICC (smaller is better),337.6
13154,BIC (smaller is better),340.5
13155,-2 Log Likelihood,349.5
13155,AIC (smaller is better),359.5
13155,AICC (smaller is better),362.7
13155,BIC (smaller is better),365.6
13156,-2 Log Likelihood,416.0
13156,AIC (smaller is better),426.0
13156,AICC (smaller is better),429.2
13156,BIC (smaller is better),432.1
13157,-2 Log Likelihood,264.1
13157,AIC (smaller is better),274.1
13157,AICC (smaller is better),277.2
13157,BIC (smaller is better),280.2
13158,-2 Log Likelihood,272.0
13158,AIC (smaller is better),282.0
13158,AICC (smaller is better),285.2
13158,BIC (smaller is better),288.1
13159,-2 Log Likelihood,333.2
13159,AIC (smaller is better),343.2
13159,AICC (smaller is better),346.4
13159,BIC (smaller is better),349.3
13160,-2 Log Likelihood,379.1
13160,AIC (smaller is better),389.1
13160,AICC (smaller is better),392.3
13160,BIC (smaller is better),395.2
13161,-2 Log Likelihood,320.2
13161,AIC (smaller is better),330.2
13161,AICC (smaller is better),333.3
13161,BIC (smaller is better),336.3
13162,-2 Log Likelihood,379.2
13162,AIC (smaller is better),389.2
13162,AICC (smaller is better),392.4
13162,BIC (smaller is better),395.3
13163,-2 Log Likelihood,291.2
13163,AIC (smaller is better),301.2
13163,AICC (smaller is better),304.4
13163,BIC (smaller is better),307.3
13164,-2 Log Likelihood,403.7
13164,AIC (smaller is better),413.7
13164,AICC (smaller is better),416.8
13164,BIC (smaller is better),419.8
13165,-2 Log Likelihood,321.6
13165,AIC (smaller is better),331.6
13165,AICC (smaller is better),334.7
13165,BIC (smaller is better),337.6
13166,-2 Log Likelihood,433.3
13166,AIC (smaller is better),443.3
13166,AICC (smaller is better),446.4
13166,BIC (smaller is better),449.4
13167,-2 Log Likelihood,541.6
13167,AIC (smaller is better),551.6
13167,AICC (smaller is better),554.8
13167,BIC (smaller is better),557.7
13168,-2 Log Likelihood,387.3
13168,AIC (smaller is better),397.3
13168,AICC (smaller is better),400.5
13168,BIC (smaller is better),403.4
13169,-2 Log Likelihood,236.8
13169,AIC (smaller is better),246.8
13169,AICC (smaller is better),250.0
13169,BIC (smaller is better),252.9
13170,-2 Log Likelihood,582.1
13170,AIC (smaller is better),592.1
13170,AICC (smaller is better),595.3
13170,BIC (smaller is better),598.2
13171,-2 Log Likelihood,419.2
13171,AIC (smaller is better),429.2
13171,AICC (smaller is better),432.4
13171,BIC (smaller is better),435.3
13172,-2 Log Likelihood,626.0
13172,AIC (smaller is better),636.0
13172,AICC (smaller is better),639.2
13172,BIC (smaller is better),642.1
13173,-2 Log Likelihood,644.2
13173,AIC (smaller is better),654.2
13173,AICC (smaller is better),657.3
13173,BIC (smaller is better),660.3
13174,-2 Log Likelihood,636.0
13174,AIC (smaller is better),646.0
13174,AICC (smaller is better),649.1
13174,BIC (smaller is better),652.1
13175,-2 Log Likelihood,434.2
13175,AIC (smaller is better),444.2
13175,AICC (smaller is better),447.3
13175,BIC (smaller is better),450.3
13177,-2 Log Likelihood,414.3
13177,AIC (smaller is better),424.3
13177,AICC (smaller is better),427.4
13177,BIC (smaller is better),430.4
13178,-2 Log Likelihood,209.8
13178,AIC (smaller is better),219.8
13178,AICC (smaller is better),223.0
13178,BIC (smaller is better),225.9
13179,-2 Log Likelihood,550.9
13179,AIC (smaller is better),560.9
13179,AICC (smaller is better),564.0
13179,BIC (smaller is better),567.0
13180,-2 Log Likelihood,394.0
13180,AIC (smaller is better),404.0
13180,AICC (smaller is better),407.1
13180,BIC (smaller is better),410.1
13181,-2 Log Likelihood,433.6
13181,AIC (smaller is better),443.6
13181,AICC (smaller is better),446.8
13181,BIC (smaller is better),449.7
13182,-2 Log Likelihood,573.0
13182,AIC (smaller is better),583.0
13182,AICC (smaller is better),586.1
13182,BIC (smaller is better),589.1
13183,-2 Log Likelihood,282.1
13183,AIC (smaller is better),292.1
13183,AICC (smaller is better),295.2
13183,BIC (smaller is better),298.2
13184,-2 Log Likelihood,405.6
13184,AIC (smaller is better),415.6
13184,AICC (smaller is better),418.8
13184,BIC (smaller is better),421.7
13185,-2 Log Likelihood,390.1
13185,AIC (smaller is better),400.1
13185,AICC (smaller is better),403.2
13185,BIC (smaller is better),406.2
13186,-2 Log Likelihood,188.0
13186,AIC (smaller is better),198.0
13186,AICC (smaller is better),201.2
13186,BIC (smaller is better),204.1
13187,-2 Log Likelihood,445.2
13187,AIC (smaller is better),455.2
13187,AICC (smaller is better),458.4
13187,BIC (smaller is better),461.3
13188,-2 Log Likelihood,392.2
13188,AIC (smaller is better),402.2
13188,AICC (smaller is better),405.4
13188,BIC (smaller is better),408.3
13189,-2 Log Likelihood,446.9
13189,AIC (smaller is better),456.9
13189,AICC (smaller is better),460.1
13189,BIC (smaller is better),463.0
13190,-2 Log Likelihood,669.0
13190,AIC (smaller is better),679.0
13190,AICC (smaller is better),682.2
13190,BIC (smaller is better),685.1
13191,-2 Log Likelihood,349.1
13191,AIC (smaller is better),359.1
13191,AICC (smaller is better),362.2
13191,BIC (smaller is better),365.2
13192,-2 Log Likelihood,283.5
13192,AIC (smaller is better),293.5
13192,AICC (smaller is better),296.6
13192,BIC (smaller is better),299.6
13193,-2 Log Likelihood,350.6
13193,AIC (smaller is better),360.6
13193,AICC (smaller is better),363.7
13193,BIC (smaller is better),366.7
13194,-2 Log Likelihood,562.8
13194,AIC (smaller is better),572.8
13194,AICC (smaller is better),576.0
13194,BIC (smaller is better),578.9
13195,-2 Log Likelihood,321.5
13195,AIC (smaller is better),331.5
13195,AICC (smaller is better),334.7
13195,BIC (smaller is better),337.6
13196,-2 Log Likelihood,444.5
13196,AIC (smaller is better),454.5
13196,AICC (smaller is better),457.7
13196,BIC (smaller is better),460.6
13197,-2 Log Likelihood,567.4
13197,AIC (smaller is better),577.4
13197,AICC (smaller is better),580.6
13197,BIC (smaller is better),583.5
13198,-2 Log Likelihood,353.4
13198,AIC (smaller is better),363.4
13198,AICC (smaller is better),366.5
13198,BIC (smaller is better),369.5
13199,-2 Log Likelihood,399.3
13199,AIC (smaller is better),409.3
13199,AICC (smaller is better),412.4
13199,BIC (smaller is better),415.4
13200,-2 Log Likelihood,530.1
13200,AIC (smaller is better),540.1
13200,AICC (smaller is better),543.3
13200,BIC (smaller is better),546.2
13202,-2 Log Likelihood,428.9
13202,AIC (smaller is better),438.9
13202,AICC (smaller is better),442.1
13202,BIC (smaller is better),445.0
13203,-2 Log Likelihood,430.6
13203,AIC (smaller is better),440.6
13203,AICC (smaller is better),443.7
13203,BIC (smaller is better),446.7
13204,-2 Log Likelihood,478.8
13204,AIC (smaller is better),488.8
13204,AICC (smaller is better),492.0
13204,BIC (smaller is better),494.9
13205,-2 Log Likelihood,230.9
13205,AIC (smaller is better),240.9
13205,AICC (smaller is better),244.0
13205,BIC (smaller is better),246.9
13206,-2 Log Likelihood,545.3
13206,AIC (smaller is better),555.3
13206,AICC (smaller is better),558.5
13206,BIC (smaller is better),561.4
13207,-2 Log Likelihood,479.0
13207,AIC (smaller is better),489.0
13207,AICC (smaller is better),492.2
13207,BIC (smaller is better),495.1
13208,-2 Log Likelihood,342.7
13208,AIC (smaller is better),352.7
13208,AICC (smaller is better),355.8
13208,BIC (smaller is better),358.7
13209,-2 Log Likelihood,329.4
13209,AIC (smaller is better),339.4
13209,AICC (smaller is better),342.5
13209,BIC (smaller is better),345.5
13210,-2 Log Likelihood,663.4
13210,AIC (smaller is better),673.4
13210,AICC (smaller is better),676.6
13210,BIC (smaller is better),679.5
13211,-2 Log Likelihood,251.1
13211,AIC (smaller is better),261.1
13211,AICC (smaller is better),264.3
13211,BIC (smaller is better),267.2
13212,-2 Log Likelihood,460.9
13212,AIC (smaller is better),470.9
13212,AICC (smaller is better),474.1
13212,BIC (smaller is better),477.0
13213,-2 Log Likelihood,595.3
13213,AIC (smaller is better),605.3
13213,AICC (smaller is better),608.5
13213,BIC (smaller is better),611.4
13214,-2 Log Likelihood,305.8
13214,AIC (smaller is better),315.8
13214,AICC (smaller is better),319.0
13214,BIC (smaller is better),321.9
13215,-2 Log Likelihood,367.8
13215,AIC (smaller is better),377.8
13215,AICC (smaller is better),380.9
13215,BIC (smaller is better),383.8
13216,-2 Log Likelihood,470.5
13216,AIC (smaller is better),480.5
13216,AICC (smaller is better),483.7
13216,BIC (smaller is better),486.6
13217,-2 Log Likelihood,463.7
13217,AIC (smaller is better),473.7
13217,AICC (smaller is better),476.8
13217,BIC (smaller is better),479.7
13218,-2 Log Likelihood,424.5
13218,AIC (smaller is better),434.5
13218,AICC (smaller is better),437.6
13218,BIC (smaller is better),440.6
13219,-2 Log Likelihood,349.6
13219,AIC (smaller is better),359.6
13219,AICC (smaller is better),362.8
13219,BIC (smaller is better),365.7
13220,-2 Log Likelihood,636.8
13220,AIC (smaller is better),646.8
13220,AICC (smaller is better),649.9
13220,BIC (smaller is better),652.9
13221,-2 Log Likelihood,278.5
13221,AIC (smaller is better),288.5
13221,AICC (smaller is better),291.7
13221,BIC (smaller is better),294.6
13222,-2 Log Likelihood,575.3
13222,AIC (smaller is better),585.3
13222,AICC (smaller is better),588.4
13222,BIC (smaller is better),591.4
13223,-2 Log Likelihood,371.6
13223,AIC (smaller is better),381.6
13223,AICC (smaller is better),384.7
13223,BIC (smaller is better),387.7
13224,-2 Log Likelihood,472.6
13224,AIC (smaller is better),482.6
13224,AICC (smaller is better),485.8
13224,BIC (smaller is better),488.7
13225,-2 Log Likelihood,412.9
13225,AIC (smaller is better),422.9
13225,AICC (smaller is better),426.1
13225,BIC (smaller is better),429.0
13226,-2 Log Likelihood,311.1
13226,AIC (smaller is better),321.1
13226,AICC (smaller is better),324.3
13226,BIC (smaller is better),327.2
13227,-2 Log Likelihood,454.3
13227,AIC (smaller is better),464.3
13227,AICC (smaller is better),467.4
13227,BIC (smaller is better),470.4
13228,-2 Log Likelihood,327.6
13228,AIC (smaller is better),337.6
13228,AICC (smaller is better),340.8
13228,BIC (smaller is better),343.7
13229,-2 Log Likelihood,456.3
13229,AIC (smaller is better),466.3
13229,AICC (smaller is better),469.5
13229,BIC (smaller is better),472.4
13230,-2 Log Likelihood,631.3
13230,AIC (smaller is better),641.3
13230,AICC (smaller is better),644.5
13230,BIC (smaller is better),647.4
13231,-2 Log Likelihood,268.0
13231,AIC (smaller is better),278.0
13231,AICC (smaller is better),281.1
13231,BIC (smaller is better),284.1
13232,-2 Log Likelihood,482.2
13232,AIC (smaller is better),492.2
13232,AICC (smaller is better),495.4
13232,BIC (smaller is better),498.3
13233,-2 Log Likelihood,614.2
13233,AIC (smaller is better),624.2
13233,AICC (smaller is better),627.3
13233,BIC (smaller is better),630.3
13234,-2 Log Likelihood,361.3
13234,AIC (smaller is better),371.3
13234,AICC (smaller is better),374.4
13234,BIC (smaller is better),377.4
13235,-2 Log Likelihood,559.2
13235,AIC (smaller is better),569.2
13235,AICC (smaller is better),572.4
13235,BIC (smaller is better),575.3
13236,-2 Log Likelihood,202.1
13236,AIC (smaller is better),212.1
13236,AICC (smaller is better),215.3
13236,BIC (smaller is better),218.2
13237,-2 Log Likelihood,477.9
13237,AIC (smaller is better),487.9
13237,AICC (smaller is better),491.0
13237,BIC (smaller is better),494.0
13238,-2 Log Likelihood,518.7
13238,AIC (smaller is better),528.7
13238,AICC (smaller is better),531.8
13238,BIC (smaller is better),534.8
13239,-2 Log Likelihood,513.8
13239,AIC (smaller is better),523.8
13239,AICC (smaller is better),527.0
13239,BIC (smaller is better),529.9
13240,-2 Log Likelihood,343.7
13240,AIC (smaller is better),353.7
13240,AICC (smaller is better),356.8
13240,BIC (smaller is better),359.8
13241,-2 Log Likelihood,500.8
13241,AIC (smaller is better),510.8
13241,AICC (smaller is better),513.9
13241,BIC (smaller is better),516.9
13242,-2 Log Likelihood,382.2
13242,AIC (smaller is better),392.2
13242,AICC (smaller is better),395.4
13242,BIC (smaller is better),398.3
13243,-2 Log Likelihood,466.7
13243,AIC (smaller is better),476.7
13243,AICC (smaller is better),479.9
13243,BIC (smaller is better),482.8
13244,-2 Log Likelihood,450.8
13244,AIC (smaller is better),460.8
13244,AICC (smaller is better),464.0
13244,BIC (smaller is better),466.9
13245,-2 Log Likelihood,210.7
13245,AIC (smaller is better),220.7
13245,AICC (smaller is better),223.9
13245,BIC (smaller is better),226.8
13246,-2 Log Likelihood,277.7
13246,AIC (smaller is better),287.7
13246,AICC (smaller is better),290.8
13246,BIC (smaller is better),293.8
13247,-2 Log Likelihood,302.5
13247,AIC (smaller is better),312.5
13247,AICC (smaller is better),315.6
13247,BIC (smaller is better),318.5
13248,-2 Log Likelihood,262.5
13248,AIC (smaller is better),272.5
13248,AICC (smaller is better),275.7
13248,BIC (smaller is better),278.6
13249,-2 Log Likelihood,236.5
13249,AIC (smaller is better),246.5
13249,AICC (smaller is better),249.6
13249,BIC (smaller is better),252.6
13250,-2 Log Likelihood,438.4
13250,AIC (smaller is better),448.4
13250,AICC (smaller is better),451.5
13250,BIC (smaller is better),454.5
13251,-2 Log Likelihood,511.6
13251,AIC (smaller is better),521.6
13251,AICC (smaller is better),524.7
13251,BIC (smaller is better),527.7
13252,-2 Log Likelihood,382.4
13252,AIC (smaller is better),392.4
13252,AICC (smaller is better),395.5
13252,BIC (smaller is better),398.5
13253,-2 Log Likelihood,348.1
13253,AIC (smaller is better),358.1
13253,AICC (smaller is better),361.3
13253,BIC (smaller is better),364.2
13254,-2 Log Likelihood,410.9
13254,AIC (smaller is better),420.9
13254,AICC (smaller is better),424.0
13254,BIC (smaller is better),427.0
13255,-2 Log Likelihood,347.8
13255,AIC (smaller is better),357.8
13255,AICC (smaller is better),361.0
13255,BIC (smaller is better),363.9
13256,-2 Log Likelihood,313.2
13256,AIC (smaller is better),323.2
13256,AICC (smaller is better),326.3
13256,BIC (smaller is better),329.3
13257,-2 Log Likelihood,453.6
13257,AIC (smaller is better),463.6
13257,AICC (smaller is better),466.7
13257,BIC (smaller is better),469.7
13258,-2 Log Likelihood,183.3
13258,AIC (smaller is better),193.3
13258,AICC (smaller is better),196.4
13258,BIC (smaller is better),199.4
13259,-2 Log Likelihood,483.2
13259,AIC (smaller is better),493.2
13259,AICC (smaller is better),496.3
13259,BIC (smaller is better),499.3
13260,-2 Log Likelihood,438.9
13260,AIC (smaller is better),448.9
13260,AICC (smaller is better),452.1
13260,BIC (smaller is better),455.0
13261,-2 Log Likelihood,323.8
13261,AIC (smaller is better),333.8
13261,AICC (smaller is better),336.9
13261,BIC (smaller is better),339.8
13262,-2 Log Likelihood,325.3
13262,AIC (smaller is better),335.3
13262,AICC (smaller is better),338.4
13262,BIC (smaller is better),341.4
13263,-2 Log Likelihood,253.6
13263,AIC (smaller is better),263.6
13263,AICC (smaller is better),266.7
13263,BIC (smaller is better),269.7
13264,-2 Log Likelihood,335.6
13264,AIC (smaller is better),345.6
13264,AICC (smaller is better),348.8
13264,BIC (smaller is better),351.7
13265,-2 Log Likelihood,352.9
13265,AIC (smaller is better),362.9
13265,AICC (smaller is better),366.1
13265,BIC (smaller is better),369.0
13266,-2 Log Likelihood,554.9
13266,AIC (smaller is better),564.9
13266,AICC (smaller is better),568.0
13266,BIC (smaller is better),571.0
13267,-2 Log Likelihood,560.9
13267,AIC (smaller is better),570.9
13267,AICC (smaller is better),574.0
13267,BIC (smaller is better),577.0
13268,-2 Log Likelihood,379.5
13268,AIC (smaller is better),389.5
13268,AICC (smaller is better),392.6
13268,BIC (smaller is better),395.6
13269,-2 Log Likelihood,613.1
13269,AIC (smaller is better),623.1
13269,AICC (smaller is better),626.2
13269,BIC (smaller is better),629.2
13270,-2 Log Likelihood,239.8
13270,AIC (smaller is better),249.8
13270,AICC (smaller is better),253.0
13270,BIC (smaller is better),255.9
13271,-2 Log Likelihood,223.9
13271,AIC (smaller is better),233.9
13271,AICC (smaller is better),237.1
13271,BIC (smaller is better),240.0
13272,-2 Log Likelihood,298.4
13272,AIC (smaller is better),308.4
13272,AICC (smaller is better),311.6
13272,BIC (smaller is better),314.5
13273,-2 Log Likelihood,433.2
13273,AIC (smaller is better),443.2
13273,AICC (smaller is better),446.3
13273,BIC (smaller is better),449.3
13274,-2 Log Likelihood,396.7
13274,AIC (smaller is better),406.7
13274,AICC (smaller is better),409.8
13274,BIC (smaller is better),412.8
13275,-2 Log Likelihood,625.3
13275,AIC (smaller is better),635.3
13275,AICC (smaller is better),638.4
13275,BIC (smaller is better),641.4
13276,-2 Log Likelihood,315.7
13276,AIC (smaller is better),325.7
13276,AICC (smaller is better),328.9
13276,BIC (smaller is better),331.8
13277,-2 Log Likelihood,328.1
13277,AIC (smaller is better),338.1
13277,AICC (smaller is better),341.3
13277,BIC (smaller is better),344.2
13278,-2 Log Likelihood,211.4
13278,AIC (smaller is better),221.4
13278,AICC (smaller is better),224.6
13278,BIC (smaller is better),227.5
13279,-2 Log Likelihood,681.9
13279,AIC (smaller is better),691.9
13279,AICC (smaller is better),695.1
13279,BIC (smaller is better),698.0
13280,-2 Log Likelihood,405.7
13280,AIC (smaller is better),415.7
13280,AICC (smaller is better),418.9
13280,BIC (smaller is better),421.8
13281,-2 Log Likelihood,387.3
13281,AIC (smaller is better),397.3
13281,AICC (smaller is better),400.4
13281,BIC (smaller is better),403.4
13282,-2 Log Likelihood,395.0
13282,AIC (smaller is better),405.0
13282,AICC (smaller is better),408.2
13282,BIC (smaller is better),411.1
13283,-2 Log Likelihood,376.4
13283,AIC (smaller is better),386.4
13283,AICC (smaller is better),389.6
13283,BIC (smaller is better),392.5
13284,-2 Log Likelihood,380.0
13284,AIC (smaller is better),390.0
13284,AICC (smaller is better),393.2
13284,BIC (smaller is better),396.1
13285,-2 Log Likelihood,374.1
13285,AIC (smaller is better),384.1
13285,AICC (smaller is better),387.2
13285,BIC (smaller is better),390.2
13286,-2 Log Likelihood,467.3
13286,AIC (smaller is better),477.3
13286,AICC (smaller is better),480.5
13286,BIC (smaller is better),483.4
13287,-2 Log Likelihood,473.2
13287,AIC (smaller is better),483.2
13287,AICC (smaller is better),486.3
13287,BIC (smaller is better),489.3
13288,-2 Log Likelihood,313.6
13288,AIC (smaller is better),323.6
13288,AICC (smaller is better),326.8
13288,BIC (smaller is better),329.7
13289,-2 Log Likelihood,691.7
13289,AIC (smaller is better),701.7
13289,AICC (smaller is better),704.9
13289,BIC (smaller is better),707.8
13290,-2 Log Likelihood,430.0
13290,AIC (smaller is better),440.0
13290,AICC (smaller is better),443.1
13290,BIC (smaller is better),446.1
13291,-2 Log Likelihood,459.2
13291,AIC (smaller is better),469.2
13291,AICC (smaller is better),472.4
13291,BIC (smaller is better),475.3
13292,-2 Log Likelihood,314.4
13292,AIC (smaller is better),324.4
13292,AICC (smaller is better),327.6
13292,BIC (smaller is better),330.5
13293,-2 Log Likelihood,282.2
13293,AIC (smaller is better),292.2
13293,AICC (smaller is better),295.3
13293,BIC (smaller is better),298.3
13294,-2 Log Likelihood,440.3
13294,AIC (smaller is better),450.3
13294,AICC (smaller is better),453.4
13294,BIC (smaller is better),456.4
13295,-2 Log Likelihood,310.3
13295,AIC (smaller is better),320.3
13295,AICC (smaller is better),323.5
13295,BIC (smaller is better),326.4
13296,-2 Log Likelihood,463.0
13296,AIC (smaller is better),473.0
13296,AICC (smaller is better),476.2
13296,BIC (smaller is better),479.1
13297,-2 Log Likelihood,520.3
13297,AIC (smaller is better),530.3
13297,AICC (smaller is better),533.4
13297,BIC (smaller is better),536.4
13298,-2 Log Likelihood,517.8
13298,AIC (smaller is better),527.8
13298,AICC (smaller is better),531.0
13298,BIC (smaller is better),533.9
13299,-2 Log Likelihood,512.6
13299,AIC (smaller is better),522.6
13299,AICC (smaller is better),525.8
13299,BIC (smaller is better),528.7
13300,-2 Log Likelihood,299.5
13300,AIC (smaller is better),309.5
13300,AICC (smaller is better),312.7
13300,BIC (smaller is better),315.6
13301,-2 Log Likelihood,394.2
13301,AIC (smaller is better),404.2
13301,AICC (smaller is better),407.4
13301,BIC (smaller is better),410.3
13302,-2 Log Likelihood,402.8
13302,AIC (smaller is better),412.8
13302,AICC (smaller is better),416.0
13302,BIC (smaller is better),418.9
13303,-2 Log Likelihood,456.2
13303,AIC (smaller is better),466.2
13303,AICC (smaller is better),469.4
13303,BIC (smaller is better),472.3
13304,-2 Log Likelihood,355.3
13304,AIC (smaller is better),365.3
13304,AICC (smaller is better),368.4
13304,BIC (smaller is better),371.4
13305,-2 Log Likelihood,398.1
13305,AIC (smaller is better),408.1
13305,AICC (smaller is better),411.3
13305,BIC (smaller is better),414.2
13306,-2 Log Likelihood,444.5
13306,AIC (smaller is better),454.5
13306,AICC (smaller is better),457.6
13306,BIC (smaller is better),460.6
13307,-2 Log Likelihood,408.4
13307,AIC (smaller is better),418.4
13307,AICC (smaller is better),421.6
13307,BIC (smaller is better),424.5
13308,-2 Log Likelihood,273.7
13308,AIC (smaller is better),283.7
13308,AICC (smaller is better),286.9
13308,BIC (smaller is better),289.8
13309,-2 Log Likelihood,510.6
13309,AIC (smaller is better),520.6
13309,AICC (smaller is better),523.8
13309,BIC (smaller is better),526.7
13310,-2 Log Likelihood,409.5
13310,AIC (smaller is better),419.5
13310,AICC (smaller is better),422.7
13310,BIC (smaller is better),425.6
13311,-2 Log Likelihood,460.2
13311,AIC (smaller is better),470.2
13311,AICC (smaller is better),473.4
13311,BIC (smaller is better),476.3
13312,-2 Log Likelihood,412.4
13312,AIC (smaller is better),422.4
13312,AICC (smaller is better),425.6
13312,BIC (smaller is better),428.5
13313,-2 Log Likelihood,491.3
13313,AIC (smaller is better),501.3
13313,AICC (smaller is better),504.5
13313,BIC (smaller is better),507.4
13314,-2 Log Likelihood,556.3
13314,AIC (smaller is better),566.3
13314,AICC (smaller is better),569.5
13314,BIC (smaller is better),572.4
13315,-2 Log Likelihood,299.3
13315,AIC (smaller is better),309.3
13315,AICC (smaller is better),312.4
13315,BIC (smaller is better),315.4
13316,-2 Log Likelihood,337.7
13316,AIC (smaller is better),347.7
13316,AICC (smaller is better),350.9
13316,BIC (smaller is better),353.8
13317,-2 Log Likelihood,432.8
13317,AIC (smaller is better),442.8
13317,AICC (smaller is better),446.0
13317,BIC (smaller is better),448.9
13318,-2 Log Likelihood,423.6
13318,AIC (smaller is better),433.6
13318,AICC (smaller is better),436.7
13318,BIC (smaller is better),439.7
13319,-2 Log Likelihood,450.1
13319,AIC (smaller is better),460.1
13319,AICC (smaller is better),463.2
13319,BIC (smaller is better),466.2
13320,-2 Log Likelihood,548.8
13320,AIC (smaller is better),558.8
13320,AICC (smaller is better),562.0
13320,BIC (smaller is better),564.9
13321,-2 Log Likelihood,366.7
13321,AIC (smaller is better),376.7
13321,AICC (smaller is better),379.8
13321,BIC (smaller is better),382.8
13322,-2 Log Likelihood,387.1
13322,AIC (smaller is better),397.1
13322,AICC (smaller is better),400.3
13322,BIC (smaller is better),403.2
13323,-2 Log Likelihood,479.2
13323,AIC (smaller is better),489.2
13323,AICC (smaller is better),492.4
13323,BIC (smaller is better),495.3
13324,-2 Log Likelihood,350.4
13324,AIC (smaller is better),360.4
13324,AICC (smaller is better),363.5
13324,BIC (smaller is better),366.5
13325,-2 Log Likelihood,423.4
13325,AIC (smaller is better),433.4
13325,AICC (smaller is better),436.6
