metaanalysisid,Descr,Value
55576,BIC (smaller is better),1766.4
55578,-2 Log Likelihood,1090.4
55578,AIC (smaller is better),1100.4
55578,AICC (smaller is better),1104.7
55578,BIC (smaller is better),1105.4
55586,-2 Log Likelihood,1139.9
55586,AIC (smaller is better),1149.9
55586,AICC (smaller is better),1158.5
55586,BIC (smaller is better),1152.8
55589,-2 Log Likelihood,551.2
55589,AIC (smaller is better),561.2
55589,AICC (smaller is better),569.7
55589,BIC (smaller is better),564.0
55760,-2 Log Likelihood,585.0
55760,AIC (smaller is better),595.0
55760,AICC (smaller is better),600.0
55760,BIC (smaller is better),599.5
55761,-2 Log Likelihood,1047.3
55761,AIC (smaller is better),1057.3
55761,AICC (smaller is better),1063.9
55761,BIC (smaller is better),1060.8
55767,-2 Log Likelihood,251.9
55767,AIC (smaller is better),261.9
55767,AICC (smaller is better),269.4
55767,BIC (smaller is better),265.1
55768,-2 Log Likelihood,433.0
55768,AIC (smaller is better),443.0
55768,AICC (smaller is better),458.0
55768,BIC (smaller is better),444.5
55791,-2 Log Likelihood,1498.3
55791,AIC (smaller is better),1508.3
55791,AICC (smaller is better),1511.5
55791,BIC (smaller is better),1514.4
55793,-2 Log Likelihood,819.1
55793,AIC (smaller is better),829.1
55793,AICC (smaller is better),832.7
55793,BIC (smaller is better),834.8
55795,-2 Log Likelihood,537.9
55795,AIC (smaller is better),547.9
55795,AICC (smaller is better),553.9
55795,BIC (smaller is better),551.8
55796,-2 Log Likelihood,1268.0
55796,AIC (smaller is better),1278.0
55796,AICC (smaller is better),1284.0
55796,BIC (smaller is better),1281.9
55807,-2 Log Likelihood,1688.0
55807,AIC (smaller is better),1698.0
55807,AICC (smaller is better),1700.6
55807,BIC (smaller is better),1704.8
55808,-2 Log Likelihood,1506.9
55808,AIC (smaller is better),1516.9
55808,AICC (smaller is better),1519.7
55808,BIC (smaller is better),1523.3
55810,-2 Log Likelihood,585.0
55810,AIC (smaller is better),595.0
55810,AICC (smaller is better),600.0
55810,BIC (smaller is better),599.5
55811,-2 Log Likelihood,1047.3
55811,AIC (smaller is better),1057.3
55811,AICC (smaller is better),1063.9
55811,BIC (smaller is better),1060.8
56546,-2 Log Likelihood,581.8
56546,AIC (smaller is better),591.8
56546,AICC (smaller is better),606.8
56546,BIC (smaller is better),593.3
56550,-2 Log Likelihood,833.9
56550,AIC (smaller is better),843.9
56550,AICC (smaller is better),851.4
56550,BIC (smaller is better),847.1
56852,-2 Log Likelihood,765.8
56852,AIC (smaller is better),775.8
56852,AICC (smaller is better),785.8
56852,BIC (smaller is better),778.2
56878,-2 Log Likelihood,452.7
56878,AIC (smaller is better),462.7
56878,AICC (smaller is better),472.7
56878,BIC (smaller is better),465.1
57020,-2 Log Likelihood,302.7
57020,AIC (smaller is better),312.7
57020,AICC (smaller is better),324.7
57020,BIC (smaller is better),314.7
57021,-2 Log Likelihood,143.7
57021,AIC (smaller is better),153.7
57021,AICC (smaller is better),165.7
57021,BIC (smaller is better),155.7
57022,-2 Log Likelihood,154.9
57022,AIC (smaller is better),164.9
57022,AICC (smaller is better),179.9
57022,BIC (smaller is better),166.4
57120,-2 Log Likelihood,7385.5
57120,AIC (smaller is better),7395.5
57120,AICC (smaller is better),7399.3
57120,BIC (smaller is better),7401.0
57121,-2 Log Likelihood,779.6
57121,AIC (smaller is better),789.6
57121,AICC (smaller is better),797.1
57121,BIC (smaller is better),792.8
57123,-2 Log Likelihood,6063.1
57123,AIC (smaller is better),6073.1
57123,AICC (smaller is better),6077.7
57123,BIC (smaller is better),6077.8
57404,-2 Log Likelihood,638.2
57404,AIC (smaller is better),648.2
57404,AICC (smaller is better),658.2
57404,BIC (smaller is better),650.6
57413,-2 Log Likelihood,189.4
57413,AIC (smaller is better),199.4
57413,AICC (smaller is better),211.4
57413,BIC (smaller is better),201.4
57670,-2 Log Likelihood,2531.7
57670,AIC (smaller is better),2541.7
57670,AICC (smaller is better),2551.7
57670,BIC (smaller is better),2544.2
58010,-2 Log Likelihood,891.0
58010,AIC (smaller is better),901.0
58010,AICC (smaller is better),906.0
58010,BIC (smaller is better),905.5
58011,-2 Log Likelihood,379.3
58011,AIC (smaller is better),389.3
58011,AICC (smaller is better),397.8
58011,BIC (smaller is better),392.1
58284,-2 Log Likelihood,771.9
58284,AIC (smaller is better),781.9
58284,AICC (smaller is better),783.5
58284,BIC (smaller is better),790.8
58286,-2 Log Likelihood,1548.8
58286,AIC (smaller is better),1558.8
58286,AICC (smaller is better),1560.7
58286,BIC (smaller is better),1567.0
58370,-2 Log Likelihood,339.0
58370,AIC (smaller is better),349.0
58370,AICC (smaller is better),364.0
58370,BIC (smaller is better),350.5
58371,-2 Log Likelihood,226.7
58371,AIC (smaller is better),236.7
58371,AICC (smaller is better),251.7
58371,BIC (smaller is better),238.2
58635,-2 Log Likelihood,296.8
58635,AIC (smaller is better),306.8
58635,AICC (smaller is better),321.8
58635,BIC (smaller is better),308.3
59061,-2 Log Likelihood,1196.7
59061,AIC (smaller is better),1206.7
59061,AICC (smaller is better),1209.4
59061,BIC (smaller is better),1213.4
59459,-2 Log Likelihood,1517.8
59459,AIC (smaller is better),1527.8
59459,AICC (smaller is better),1542.8
59459,BIC (smaller is better),1529.3
59901,-2 Log Likelihood,3110.6
59901,AIC (smaller is better),3120.6
59901,AICC (smaller is better),3122.6
59901,BIC (smaller is better),3128.5
59911,-2 Log Likelihood,1816.1
59911,AIC (smaller is better),1826.1
59911,AICC (smaller is better),1828.6
59911,BIC (smaller is better),1833.1
60179,-2 Log Likelihood,3474.3
60179,AIC (smaller is better),3484.3
60179,AICC (smaller is better),3491.0
60179,BIC (smaller is better),3487.9
60190,-2 Log Likelihood,3589.2
60190,AIC (smaller is better),3599.2
60190,AICC (smaller is better),3607.8
60190,BIC (smaller is better),3602.0
60251,-2 Log Likelihood,745.7
60251,AIC (smaller is better),755.7
60251,AICC (smaller is better),763.2
60251,BIC (smaller is better),758.9
60274,-2 Log Likelihood,3039.4
60274,AIC (smaller is better),3049.4
60274,AICC (smaller is better),3051.7
60274,BIC (smaller is better),3056.9
60363,-2 Log Likelihood,700.6
60363,AIC (smaller is better),710.6
60363,AICC (smaller is better),719.2
60363,BIC (smaller is better),713.4
60489,-2 Log Likelihood,566.1
60489,AIC (smaller is better),576.1
60489,AICC (smaller is better),582.8
60489,BIC (smaller is better),579.7
60531,-2 Log Likelihood,1791.5
60531,AIC (smaller is better),1801.5
60531,AICC (smaller is better),1805.0
60531,BIC (smaller is better),1807.2
60533,-2 Log Likelihood,454.5
60533,AIC (smaller is better),464.5
60533,AICC (smaller is better),472.0
60533,BIC (smaller is better),467.7
60546,-2 Log Likelihood,2940.8
60546,AIC (smaller is better),2950.8
60546,AICC (smaller is better),2954.0
60546,BIC (smaller is better),2956.9
60547,-2 Log Likelihood,589.2
60547,AIC (smaller is better),599.2
60547,AICC (smaller is better),605.2
60547,BIC (smaller is better),603.1
60548,-2 Log Likelihood,913.0
60548,AIC (smaller is better),923.0
60548,AICC (smaller is better),929.0
60548,BIC (smaller is better),926.8
60549,-2 Log Likelihood,582.3
60549,AIC (smaller is better),592.3
60549,AICC (smaller is better),598.3
60549,BIC (smaller is better),596.1
60550,-2 Log Likelihood,565.5
60550,AIC (smaller is better),575.5
60550,AICC (smaller is better),581.5
60550,BIC (smaller is better),579.3
60607,-2 Log Likelihood,640.0
60607,AIC (smaller is better),650.0
60607,AICC (smaller is better),655.0
60607,BIC (smaller is better),654.5
60649,-2 Log Likelihood,222.7
60649,AIC (smaller is better),232.7
60649,AICC (smaller is better),244.7
60649,BIC (smaller is better),234.7
60650,-2 Log Likelihood,384.4
60650,AIC (smaller is better),394.4
60650,AICC (smaller is better),406.4
60650,BIC (smaller is better),396.4
60652,-2 Log Likelihood,215.8
60652,AIC (smaller is better),225.8
60652,AICC (smaller is better),237.8
60652,BIC (smaller is better),227.8
60653,-2 Log Likelihood,1842.0
60653,AIC (smaller is better),1852.0
60653,AICC (smaller is better),1856.0
60653,BIC (smaller is better),1857.2
60654,-2 Log Likelihood,395.8
60654,AIC (smaller is better),405.8
60654,AICC (smaller is better),414.3
60654,BIC (smaller is better),408.6
60655,-2 Log Likelihood,529.3
60655,AIC (smaller is better),539.3
60655,AICC (smaller is better),547.9
60655,BIC (smaller is better),542.1
60657,-2 Log Likelihood,389.7
60657,AIC (smaller is better),399.7
60657,AICC (smaller is better),408.2
60657,BIC (smaller is better),402.5
60742,-2 Log Likelihood,300.8
60742,AIC (smaller is better),310.8
60742,AICC (smaller is better),319.4
60742,BIC (smaller is better),313.6
60981,-2 Log Likelihood,1380.6
60981,AIC (smaller is better),1390.6
60981,AICC (smaller is better),1396.6
60981,BIC (smaller is better),1394.5
60988,-2 Log Likelihood,378.2
60988,AIC (smaller is better),388.2
60988,AICC (smaller is better),398.2
60988,BIC (smaller is better),390.6
61057,-2 Log Likelihood,767.6
61057,AIC (smaller is better),777.6
61057,AICC (smaller is better),792.6
61057,BIC (smaller is better),779.1
61088,-2 Log Likelihood,431.7
61088,AIC (smaller is better),441.7
61088,AICC (smaller is better),456.7
61088,BIC (smaller is better),443.3
61175,-2 Log Likelihood,348.9
61175,AIC (smaller is better),358.9
61175,AICC (smaller is better),373.9
61175,BIC (smaller is better),360.4
61207,-2 Log Likelihood,346.5
61207,AIC (smaller is better),356.5
61207,AICC (smaller is better),365.1
61207,BIC (smaller is better),359.4
62016,-2 Log Likelihood,1534.3
62016,AIC (smaller is better),1544.3
62016,AICC (smaller is better),1559.3
62016,BIC (smaller is better),1545.8
62527,-2 Log Likelihood,615.8
62527,AIC (smaller is better),625.8
62527,AICC (smaller is better),640.8
62527,BIC (smaller is better),627.3
62862,-2 Log Likelihood,498.7
62862,AIC (smaller is better),508.7
62862,AICC (smaller is better),518.7
62862,BIC (smaller is better),511.1
62863,-2 Log Likelihood,1988.8
62863,AIC (smaller is better),1998.8
62863,AICC (smaller is better),2010.8
62863,BIC (smaller is better),2000.8
63756,-2 Log Likelihood,3879.7
63756,AIC (smaller is better),3889.7
63756,AICC (smaller is better),3893.0
63756,BIC (smaller is better),3895.6
63759,-2 Log Likelihood,489.0
63759,AIC (smaller is better),499.0
63759,AICC (smaller is better),509.0
63759,BIC (smaller is better),501.4
63999,-2 Log Likelihood,882.5
63999,AIC (smaller is better),892.5
63999,AICC (smaller is better),904.5
63999,BIC (smaller is better),894.4
64044,-2 Log Likelihood,882.5
64044,AIC (smaller is better),892.5
64044,AICC (smaller is better),904.5
64044,BIC (smaller is better),894.4
64449,-2 Log Likelihood,1327.8
64449,AIC (smaller is better),1337.8
64449,AICC (smaller is better),1339.7
64449,BIC (smaller is better),1346.0
64452,-2 Log Likelihood,1637.8
64452,AIC (smaller is better),1647.8
64452,AICC (smaller is better),1650.5
64452,BIC (smaller is better),1654.7
64463,-2 Log Likelihood,344.6
64463,AIC (smaller is better),354.6
64463,AICC (smaller is better),360.6
64463,BIC (smaller is better),358.5
64464,-2 Log Likelihood,381.3
64464,AIC (smaller is better),391.3
64464,AICC (smaller is better),403.3
64464,BIC (smaller is better),393.3
64467,-2 Log Likelihood,580.4
64467,AIC (smaller is better),590.4
64467,AICC (smaller is better),595.0
64467,BIC (smaller is better),595.1
64470,-2 Log Likelihood,580.7
64470,AIC (smaller is better),590.7
64470,AICC (smaller is better),596.2
64470,BIC (smaller is better),594.9
64546,-2 Log Likelihood,214.9
64546,AIC (smaller is better),224.9
64546,AICC (smaller is better),236.9
64546,BIC (smaller is better),226.9
64578,-2 Log Likelihood,807.1
64578,AIC (smaller is better),817.1
64578,AICC (smaller is better),827.1
64578,BIC (smaller is better),819.5
64865,-2 Log Likelihood,244.2
64865,AIC (smaller is better),254.2
64865,AICC (smaller is better),269.2
64865,BIC (smaller is better),255.7
65239,-2 Log Likelihood,1328.5
65239,AIC (smaller is better),1338.5
65239,AICC (smaller is better),1353.5
65239,BIC (smaller is better),1340.0
65553,-2 Log Likelihood,526.0
65553,AIC (smaller is better),536.0
65553,AICC (smaller is better),551.0
65553,BIC (smaller is better),537.5
65591,-2 Log Likelihood,1311.3
65591,AIC (smaller is better),1321.3
65591,AICC (smaller is better),1325.3
65591,BIC (smaller is better),1326.5
65940,-2 Log Likelihood,3981.3
65940,AIC (smaller is better),3991.3
65940,AICC (smaller is better),3993.5
65940,BIC (smaller is better),3998.8
65944,-2 Log Likelihood,440.0
65944,AIC (smaller is better),450.0
65944,AICC (smaller is better),458.6
65944,BIC (smaller is better),452.8
65945,-2 Log Likelihood,1695.9
65945,AIC (smaller is better),1705.9
65945,AICC (smaller is better),1714.5
65945,BIC (smaller is better),1708.7
65947,-2 Log Likelihood,1418.6
65947,AIC (smaller is better),1428.6
65947,AICC (smaller is better),1430.1
65947,BIC (smaller is better),1437.7
65949,-2 Log Likelihood,538.4
65949,AIC (smaller is better),548.4
65949,AICC (smaller is better),558.4
65949,BIC (smaller is better),550.8
65957,-2 Log Likelihood,3288.9
65957,AIC (smaller is better),3298.9
65957,AICC (smaller is better),3302.0
65957,BIC (smaller is better),3305.0
65958,-2 Log Likelihood,3142.8
65958,AIC (smaller is better),3152.8
65958,AICC (smaller is better),3155.8
65958,BIC (smaller is better),3159.1
65968,-2 Log Likelihood,1030.3
65968,AIC (smaller is better),1040.3
65968,AICC (smaller is better),1044.9
65968,BIC (smaller is better),1045.0
65973,-2 Log Likelihood,760.0
65973,AIC (smaller is better),770.0
65973,AICC (smaller is better),780.0
65973,BIC (smaller is better),772.5
65977,-2 Log Likelihood,5020.6
65977,AIC (smaller is better),5030.6
65977,AICC (smaller is better),5032.2
65977,BIC (smaller is better),5039.4
65979,-2 Log Likelihood,254.5
65979,AIC (smaller is better),264.5
65979,AICC (smaller is better),273.1
65979,BIC (smaller is better),267.3
65990,-2 Log Likelihood,5629.7
65990,AIC (smaller is better),5639.7
65990,AICC (smaller is better),5642.0
65990,BIC (smaller is better),5647.0
65994,-2 Log Likelihood,641.8
65994,AIC (smaller is better),651.8
65994,AICC (smaller is better),660.4
65994,BIC (smaller is better),654.6
65995,-2 Log Likelihood,1882.7
65995,AIC (smaller is better),1892.7
65995,AICC (smaller is better),1901.3
65995,BIC (smaller is better),1895.5
65997,-2 Log Likelihood,1939.6
65997,AIC (smaller is better),1949.6
65997,AICC (smaller is better),1950.9
65997,BIC (smaller is better),1959.1
65999,-2 Log Likelihood,818.5
65999,AIC (smaller is better),828.5
65999,AICC (smaller is better),838.5
65999,BIC (smaller is better),830.9
66018,-2 Log Likelihood,1645.8
66018,AIC (smaller is better),1655.8
66018,AICC (smaller is better),1660.4
66018,BIC (smaller is better),1660.5
66031,-2 Log Likelihood,466.4
66031,AIC (smaller is better),476.4
66031,AICC (smaller is better),486.4
66031,BIC (smaller is better),478.8
66042,-2 Log Likelihood,4409.6
66042,AIC (smaller is better),4419.6
66042,AICC (smaller is better),4421.9
66042,BIC (smaller is better),4427.1
66046,-2 Log Likelihood,431.0
66046,AIC (smaller is better),441.0
66046,AICC (smaller is better),456.0
66046,BIC (smaller is better),442.5
66047,-2 Log Likelihood,1695.9
66047,AIC (smaller is better),1705.9
66047,AICC (smaller is better),1714.5
66047,BIC (smaller is better),1708.7
66051,-2 Log Likelihood,579.6
66051,AIC (smaller is better),589.6
66051,AICC (smaller is better),599.6
66051,BIC (smaller is better),592.0
66070,-2 Log Likelihood,1395.3
66070,AIC (smaller is better),1405.3
66070,AICC (smaller is better),1409.9
66070,BIC (smaller is better),1410.0
66079,-2 Log Likelihood,5556.9
66079,AIC (smaller is better),5566.9
66079,AICC (smaller is better),5568.4
66079,BIC (smaller is better),5576.1
66081,-2 Log Likelihood,296.0
66081,AIC (smaller is better),306.0
66081,AICC (smaller is better),321.0
66081,BIC (smaller is better),307.5
66092,-2 Log Likelihood,6124.9
66092,AIC (smaller is better),6134.9
66092,AICC (smaller is better),6137.1
66092,BIC (smaller is better),6142.4
66096,-2 Log Likelihood,710.5
66096,AIC (smaller is better),720.5
66096,AICC (smaller is better),729.1
66096,BIC (smaller is better),723.3
66097,-2 Log Likelihood,1882.7
66097,AIC (smaller is better),1892.7
66097,AICC (smaller is better),1901.3
66097,BIC (smaller is better),1895.5
66101,-2 Log Likelihood,823.6
66101,AIC (smaller is better),833.6
66101,AICC (smaller is better),843.6
66101,BIC (smaller is better),836.0
66111,-2 Log Likelihood,837.7
66111,AIC (smaller is better),847.7
66111,AICC (smaller is better),859.7
66111,BIC (smaller is better),849.7
66119,-2 Log Likelihood,1663.5
66119,AIC (smaller is better),1673.5
66119,AICC (smaller is better),1678.1
66119,BIC (smaller is better),1678.2
66124,-2 Log Likelihood,196.5
66124,AIC (smaller is better),206.5
66124,AICC (smaller is better),221.5
66124,BIC (smaller is better),208.1
66132,-2 Log Likelihood,561.4
66132,AIC (smaller is better),571.4
66132,AICC (smaller is better),581.4
66132,BIC (smaller is better),573.9
66150,-2 Log Likelihood,3007.6
66150,AIC (smaller is better),3017.6
66150,AICC (smaller is better),3023.1
66150,BIC (smaller is better),3021.8
66154,-2 Log Likelihood,3981.3
66154,AIC (smaller is better),3991.3
66154,AICC (smaller is better),3993.5
66154,BIC (smaller is better),3998.8
66155,-2 Log Likelihood,3981.3
66155,AIC (smaller is better),3991.3
66155,AICC (smaller is better),3993.5
66155,BIC (smaller is better),3998.8
66163,-2 Log Likelihood,2386.1
66163,AIC (smaller is better),2396.1
66163,AICC (smaller is better),2406.1
66163,BIC (smaller is better),2398.5
66165,-2 Log Likelihood,1451.4
66165,AIC (smaller is better),1461.4
66165,AICC (smaller is better),1468.1
66165,BIC (smaller is better),1465.0
66167,-2 Log Likelihood,3481.4
66167,AIC (smaller is better),3491.4
66167,AICC (smaller is better),3493.9
66167,BIC (smaller is better),3498.4
66172,-2 Log Likelihood,3971.0
66172,AIC (smaller is better),3981.0
66172,AICC (smaller is better),3983.3
66172,BIC (smaller is better),3988.3
66174,-2 Log Likelihood,3326.7
66174,AIC (smaller is better),3336.7
66174,AICC (smaller is better),3339.7
66174,BIC (smaller is better),3343.0
66175,-2 Log Likelihood,3161.8
66175,AIC (smaller is better),3171.8
66175,AICC (smaller is better),3176.8
66175,BIC (smaller is better),3176.3
66177,-2 Log Likelihood,3509.1
66177,AIC (smaller is better),3519.1
66177,AICC (smaller is better),3522.1
66177,BIC (smaller is better),3525.4
66179,-2 Log Likelihood,4359.4
66179,AIC (smaller is better),4369.4
66179,AICC (smaller is better),4371.6
66179,BIC (smaller is better),4376.9
66180,-2 Log Likelihood,4511.8
66180,AIC (smaller is better),4521.8
66180,AICC (smaller is better),4524.0
66180,BIC (smaller is better),4529.3
66181,-2 Log Likelihood,3923.7
66181,AIC (smaller is better),3933.7
66181,AICC (smaller is better),3936.0
66181,BIC (smaller is better),3941.0
66182,-2 Log Likelihood,5629.7
66182,AIC (smaller is better),5639.7
66182,AICC (smaller is better),5642.0
66182,BIC (smaller is better),5647.0
66183,-2 Log Likelihood,5629.7
66183,AIC (smaller is better),5639.7
66183,AICC (smaller is better),5642.0
66183,BIC (smaller is better),5647.0
66186,-2 Log Likelihood,353.0
66186,AIC (smaller is better),363.0
66186,AICC (smaller is better),378.0
66186,BIC (smaller is better),364.5
66191,-2 Log Likelihood,3825.6
66191,AIC (smaller is better),3835.6
66191,AICC (smaller is better),3845.6
66191,BIC (smaller is better),3838.1
66195,-2 Log Likelihood,5135.6
66195,AIC (smaller is better),5145.6
66195,AICC (smaller is better),5148.2
66195,BIC (smaller is better),5152.4
66196,-2 Log Likelihood,362.2
66196,AIC (smaller is better),372.2
66196,AICC (smaller is better),384.2
66196,BIC (smaller is better),374.2
66198,-2 Log Likelihood,669.0
66198,AIC (smaller is better),679.0
66198,AICC (smaller is better),694.0
66198,BIC (smaller is better),680.5
66200,-2 Log Likelihood,5619.1
66200,AIC (smaller is better),5629.1
66200,AICC (smaller is better),5631.5
66200,BIC (smaller is better),5636.3
66202,-2 Log Likelihood,4975.1
66202,AIC (smaller is better),4985.1
66202,AICC (smaller is better),4988.2
66202,BIC (smaller is better),4991.2
66203,-2 Log Likelihood,4620.7
66203,AIC (smaller is better),4630.7
66203,AICC (smaller is better),4635.7
66203,BIC (smaller is better),4635.1
66204,-2 Log Likelihood,940.9
66204,AIC (smaller is better),950.9
66204,AICC (smaller is better),959.4
66204,BIC (smaller is better),953.7
66205,-2 Log Likelihood,5626.5
66205,AIC (smaller is better),5636.5
66205,AICC (smaller is better),5638.9
66205,BIC (smaller is better),5643.7
66206,-2 Log Likelihood,6073.1
66206,AIC (smaller is better),6083.1
66206,AICC (smaller is better),6085.4
66206,BIC (smaller is better),6090.4
66207,-2 Log Likelihood,6199.6
66207,AIC (smaller is better),6209.6
66207,AICC (smaller is better),6211.9
66207,BIC (smaller is better),6216.9
66211,-2 Log Likelihood,4409.6
66211,AIC (smaller is better),4419.6
66211,AICC (smaller is better),4421.9
66211,BIC (smaller is better),4427.1
66212,-2 Log Likelihood,4409.6
66212,AIC (smaller is better),4419.6
66212,AICC (smaller is better),4421.9
66212,BIC (smaller is better),4427.1
66213,-2 Log Likelihood,1076.3
66213,AIC (smaller is better),1086.3
66213,AICC (smaller is better),1101.3
66213,BIC (smaller is better),1087.8
66220,-2 Log Likelihood,2792.5
66220,AIC (smaller is better),2802.5
66220,AICC (smaller is better),2811.1
66220,BIC (smaller is better),2805.3
66222,-2 Log Likelihood,1461.7
66222,AIC (smaller is better),1471.7
66222,AICC (smaller is better),1479.2
66222,BIC (smaller is better),1474.9
66224,-2 Log Likelihood,3911.0
66224,AIC (smaller is better),3921.0
66224,AICC (smaller is better),3923.5
66224,BIC (smaller is better),3928.0
66227,-2 Log Likelihood,572.4
66227,AIC (smaller is better),582.4
66227,AICC (smaller is better),594.4
66227,BIC (smaller is better),584.4
66229,-2 Log Likelihood,4399.4
66229,AIC (smaller is better),4409.4
66229,AICC (smaller is better),4411.8
66229,BIC (smaller is better),4416.8
66231,-2 Log Likelihood,3755.8
66231,AIC (smaller is better),3765.8
66231,AICC (smaller is better),3768.8
66231,BIC (smaller is better),3772.1
66232,-2 Log Likelihood,3573.3
66232,AIC (smaller is better),3583.3
66232,AICC (smaller is better),3588.3
66232,BIC (smaller is better),3587.7
66233,-2 Log Likelihood,771.5
66233,AIC (smaller is better),781.5
66233,AICC (smaller is better),789.0
66233,BIC (smaller is better),784.7
66234,-2 Log Likelihood,4388.8
66234,AIC (smaller is better),4398.8
66234,AICC (smaller is better),4401.2
66234,BIC (smaller is better),4406.0
66235,-2 Log Likelihood,4839.9
66235,AIC (smaller is better),4849.9
66235,AICC (smaller is better),4852.1
66235,BIC (smaller is better),4857.4
66236,-2 Log Likelihood,4965.8
66236,AIC (smaller is better),4975.8
66236,AICC (smaller is better),4978.0
66236,BIC (smaller is better),4983.3
66240,-2 Log Likelihood,6124.9
66240,AIC (smaller is better),6134.9
66240,AICC (smaller is better),6137.1
66240,BIC (smaller is better),6142.4
66241,-2 Log Likelihood,6124.9
66241,AIC (smaller is better),6134.9
66241,AICC (smaller is better),6137.1
66241,BIC (smaller is better),6142.4
66242,-2 Log Likelihood,1263.0
66242,AIC (smaller is better),1273.0
66242,AICC (smaller is better),1288.0
66242,BIC (smaller is better),1274.6
66244,-2 Log Likelihood,835.9
66244,AIC (smaller is better),845.9
66244,AICC (smaller is better),860.9
66244,BIC (smaller is better),847.4
66249,-2 Log Likelihood,4236.3
66249,AIC (smaller is better),4246.3
66249,AICC (smaller is better),4254.9
66249,BIC (smaller is better),4249.1
66253,-2 Log Likelihood,6074.8
66253,AIC (smaller is better),6084.8
66253,AICC (smaller is better),6087.2
66253,BIC (smaller is better),6092.0
66254,-2 Log Likelihood,845.3
66254,AIC (smaller is better),855.3
66254,AICC (smaller is better),867.3
66254,BIC (smaller is better),857.3
66256,-2 Log Likelihood,687.8
66256,AIC (smaller is better),697.8
66256,AICC (smaller is better),709.8
66256,BIC (smaller is better),699.8
66258,-2 Log Likelihood,6114.4
66258,AIC (smaller is better),6124.4
66258,AICC (smaller is better),6126.7
66258,BIC (smaller is better),6131.8
66260,-2 Log Likelihood,5470.7
66260,AIC (smaller is better),5480.7
66260,AICC (smaller is better),5483.7
66260,BIC (smaller is better),5487.0
66261,-2 Log Likelihood,5030.5
66261,AIC (smaller is better),5040.5
66261,AICC (smaller is better),5045.5
66261,BIC (smaller is better),5044.9
66262,-2 Log Likelihood,1029.4
66262,AIC (smaller is better),1039.4
66262,AICC (smaller is better),1046.9
66262,BIC (smaller is better),1042.6
66264,-2 Log Likelihood,6608.4
66264,AIC (smaller is better),6618.4
66264,AICC (smaller is better),6620.6
66264,BIC (smaller is better),6625.9
66266,-2 Log Likelihood,6068.4
66266,AIC (smaller is better),6078.4
66266,AICC (smaller is better),6080.7
66266,BIC (smaller is better),6085.7
66270,-2 Log Likelihood,466.0
66270,AIC (smaller is better),476.0
66270,AICC (smaller is better),484.5
66270,BIC (smaller is better),478.8
66280,-2 Log Likelihood,1806.7
66280,AIC (smaller is better),1816.7
66280,AICC (smaller is better),1821.0
66280,BIC (smaller is better),1821.7
66282,-2 Log Likelihood,616.8
66282,AIC (smaller is better),626.8
66282,AICC (smaller is better),631.8
66282,BIC (smaller is better),631.2
66289,-2 Log Likelihood,2283.5
66289,AIC (smaller is better),2293.5
66289,AICC (smaller is better),2295.8
66289,BIC (smaller is better),2301.0
66291,-2 Log Likelihood,728.0
66291,AIC (smaller is better),738.0
66291,AICC (smaller is better),748.0
66291,BIC (smaller is better),740.5
66292,-2 Log Likelihood,2222.2
66292,AIC (smaller is better),2232.2
66292,AICC (smaller is better),2234.7
66292,BIC (smaller is better),2239.2
66297,-2 Log Likelihood,2150.7
66297,AIC (smaller is better),2160.7
66297,AICC (smaller is better),2163.5
66297,BIC (smaller is better),2167.1
66302,-2 Log Likelihood,574.2
66302,AIC (smaller is better),584.2
66302,AICC (smaller is better),590.9
66302,BIC (smaller is better),587.7
66314,-2 Log Likelihood,726.2
66314,AIC (smaller is better),736.2
66314,AICC (smaller is better),740.5
66314,BIC (smaller is better),741.2
66334,-2 Log Likelihood,725.2
66334,AIC (smaller is better),735.2
66334,AICC (smaller is better),739.8
66334,BIC (smaller is better),739.9
66344,-2 Log Likelihood,1937.0
66344,AIC (smaller is better),1947.0
66344,AICC (smaller is better),1950.5
66344,BIC (smaller is better),1952.7
66346,-2 Log Likelihood,899.6
66346,AIC (smaller is better),909.6
66346,AICC (smaller is better),912.9
66346,BIC (smaller is better),915.5
66357,-2 Log Likelihood,2582.0
66357,AIC (smaller is better),2592.0
66357,AICC (smaller is better),2593.9
66357,BIC (smaller is better),2600.1
66362,-2 Log Likelihood,2506.8
66362,AIC (smaller is better),2516.8
66362,AICC (smaller is better),2519.0
66362,BIC (smaller is better),2524.5
66379,-2 Log Likelihood,1096.2
66379,AIC (smaller is better),1106.2
66379,AICC (smaller is better),1109.2
66379,BIC (smaller is better),1112.5
66400,-2 Log Likelihood,587.6
66400,AIC (smaller is better),597.6
66400,AICC (smaller is better),601.6
66400,BIC (smaller is better),602.8
66406,-2 Log Likelihood,757.7
66406,AIC (smaller is better),767.7
66406,AICC (smaller is better),769.7
66406,BIC (smaller is better),775.4
66407,-2 Log Likelihood,1189.1
66407,AIC (smaller is better),1199.1
66407,AICC (smaller is better),1200.8
66407,BIC (smaller is better),1207.7
66408,-2 Log Likelihood,729.8
66408,AIC (smaller is better),739.8
66408,AICC (smaller is better),742.8
66408,BIC (smaller is better),746.1
66410,-2 Log Likelihood,226.1
66410,AIC (smaller is better),236.1
66410,AICC (smaller is better),251.1
66410,BIC (smaller is better),237.6
66415,-2 Log Likelihood,3284.6
66415,AIC (smaller is better),3294.6
66415,AICC (smaller is better),3296.7
66415,BIC (smaller is better),3302.4
66417,-2 Log Likelihood,886.3
